genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 36_1,10428013,16434995,13730,13835,2_131,2_767,29,1412654,8994886,6274,6378,0_6270,0_6374,29,+,1412654,8994886,6274,6378,0_6270,0_6374,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 38_1,21938356,22237571,13969,13976,2_410,2_1114,7,15447591,15963428,6489,6496,0_6485,0_6492,7,+,15447591,15963428,6489,6496,0_6485,0_6492,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 43_1,26953990,28390729,14111,14158,2_99,2_267,15,40216070,43592089,6901,6975,0_6897,0_6971,15,+,40216070,43592089,6901,6975,0_6897,0_6971,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 46_1,24956137,25382014,14061,14075,2_1148,2_449,7,48712469,49699553,7068,7084,0_7064,0_7080,7,+,48712469,49699553,7068,7084,0_7064,0_7080,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 49_1,28606628,29930904,14162,14200,2_263,2_280,27,56983762,59981958,7201,7247,0_7197,0_7243,27,+,56983762,59981958,7201,7247,0_7197,0_7243,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 53_1,17558653,20680610,13862,13941,2_340,2_589,23,74349055,86535847,7427,7600,0_7423,0_7596,23,+,74349055,86535847,7427,7600,0_7423,0_7596,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056604.1,HiC_scaffold_7.0,Azeb_vs_Tgra: 54_1,27712228,27974693,14133,14143,2_426,2_969,8,87213508,88139032,7612,7629,0_7609,0_7625,8,+,87213508,88139032,7612,7629,0_7609,0_7625,HiC_scaffold_7.0,Azeb
Tgra,Azeb,CM056605.1,HiC_scaffold_14.0,Azeb_vs_Tgra: 144_1,37815055,38351371,15378,15395,2_19000,2_19137,17,29934055,31582560,13267,13297,0_13265,0_13295,17,+,29934055,31582560,13267,13297,0_13265,0_13295,HiC_scaffold_14.0,Azeb
Tgra,Azeb,CM056605.1,HiC_scaffold_14.0,Azeb_vs_Tgra: 146_1,17971446,29551760,14959,15211,2_19232,2_19215,49,47299614,75390956,13483,13930,0_13481,0_13928,49,+,47299614,75390956,13483,13930,0_13481,0_13928,HiC_scaffold_14.0,Azeb
Tgra,Azeb,CM056605.1,HiC_scaffold_14.0,Azeb_vs_Tgra: 147_1,5783258,8462595,14649,14708,2_19179,2_18826,8,80504890,86531842,14004,14105,0_14002,0_14103,8,+,80504890,86531842,14004,14105,0_14002,0_14103,HiC_scaffold_14.0,Azeb
Tgra,Azeb,CM056606.1,HiC_scaffold_19.0,Azeb_vs_Tgra: 243_1,4315492,14519022,15612,15891,2_3010,2_3509,42,1534507,67424938,21363,22347,0_21361,0_22345,42,+,1534507,67424938,21363,22347,0_21361,0_22345,HiC_scaffold_19.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 10_1,33103230,36828703,17526,17634,2_14997,2_15025,30,36877087,41674684,1783,1872,0_1779,0_1868,30,+,36877087,41674684,1783,1872,0_1779,0_1868,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 11_1,23206113,23924635,17283,17308,2_14323,2_14356,12,41834212,42964194,1874,1899,0_1870,0_1895,12,+,41834212,42964194,1874,1899,0_1870,0_1895,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 12_1,13257382,13526806,16993,17008,2_14701,2_14969,8,42969593,43567950,1900,1915,0_1896,0_1911,8,+,42969593,43567950,1900,1915,0_1896,0_1911,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 14_1,37557630,38058363,17661,17668,2_14757,2_14065,7,47166516,48170696,1972,1982,0_1968,0_1978,7,+,47166516,48170696,1972,1982,0_1968,0_1978,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 16_1,2935959,3507353,16705,16722,2_14213,2_14503,6,63956136,64404473,2234,2243,0_2230,0_2239,6,+,63956136,64404473,2234,2243,0_2230,0_2239,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 19_1,19135602,21740440,17169,17240,2_14783,2_14946,24,79033258,96962859,2440,2684,0_2436,0_2680,24,+,79033258,96962859,2440,2684,0_2436,0_2680,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 20_1,7091790,8989589,16800,16858,2_14979,2_15128,11,86639463,91775534,2546,2621,0_2542,0_2617,11,+,86639463,91775534,2546,2621,0_2542,0_2617,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 21_1,39479755,39752155,17709,17719,2_14613,2_14507,7,97430771,98072443,2694,2708,0_2690,0_2704,7,+,97430771,98072443,2694,2708,0_2690,0_2704,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 4_1,30715169,34442619,17463,17572,2_14726,2_14634,30,1251702,11921021,1205,1392,0_1201,0_1388,30,+,1251702,11921021,1205,1392,0_1201,0_1388,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 6_1,7772248,8268137,16820,16833,2_14146,2_14438,12,17370752,18623467,1475,1501,0_1471,0_1497,12,+,17370752,18623467,1475,1501,0_1471,0_1497,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056607.1,HiC_scaffold_2.0,Azeb_vs_Tgra: 9_1,1255582,2898445,16648,16702,2_14442,2_14210,19,25849532,32891479,1609,1715,0_1605,0_1711,19,+,25849532,32891479,1609,1715,0_1605,0_1711,HiC_scaffold_2.0,Azeb
Tgra,Azeb,CM056609.1,HiC_scaffold_4.0,Azeb_vs_Tgra: 27_1,4017127,9759122,18722,18857,2_9493,2_9339,26,48680569,58512357,4511,4695,0_4507,0_4691,26,+,48680569,58512357,4511,4695,0_4507,0_4691,HiC_scaffold_4.0,Azeb
Tgra,Azeb,CM056610.1,HiC_scaffold_3.0,Azeb_vs_Tgra: 22_1,11862790,32015445,19683,20142,2_23357,2_23325,45,6902254,23110985,2860,3129,0_2856,0_3125,45,+,6902254,23110985,2860,3129,0_2856,0_3125,HiC_scaffold_3.0,Azeb
Tgra,Azeb,CM056610.1,HiC_scaffold_3.0,Azeb_vs_Tgra: 24_1,1095303,11383068,19419,19672,2_23140,2_23651,32,28552409,57160756,3224,3680,0_3220,0_3676,32,+,28552409,57160756,3224,3680,0_3220,0_3676,HiC_scaffold_3.0,Azeb
Tgra,Azeb,CM056611.1,HiC_scaffold_1.0,Azeb_vs_Tgra: 1_1,2446692,13885233,20225,20468,2_18066,2_18073,37,43611140,76619950,485,963,0_491,0_969,37,+,43611140,76619950,485,963,0_491,0_969,HiC_scaffold_1.0,Azeb
Tgra,Azeb,JARBDR010000376.1,HiC_scaffold_1.0,Azeb_vs_Tgra: 2_1,297707,984762,22259,22280,2_15324,2_15352,6,65392852,67919371,771,808,0_777,0_814,6,+,65392852,67919371,771,808,0_777,0_814,HiC_scaffold_1.0,Azeb
Tgra,Azeb,JARBDR010000376.1,HiC_scaffold_1.0,Azeb_vs_Tgra: 3_1,1329829,1503018,22298,22304,2_15335,2_15358,6,82639098,85236054,1028,1074,0_1034,0_1080,6,+,82639098,85236054,1028,1074,0_1034,0_1080,HiC_scaffold_1.0,Azeb
Tgra,Azeb,JARBDR010000385.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 188_1,13511,517810,22343,22364,2_15259,2_15262,8,22105802,22604536,17098,17107,0_17096,0_17105,8,+,22105802,22604536,17098,17107,0_17096,0_17105,HiC_scaffold_16.0,Azeb
Tgra,Azeb,JARBDR010000811.1,HiC_scaffold_10.0,Azeb_vs_Tgra: 100_1,38734,2823930,23430,23495,2_9015,2_9076,6,3908853,14306819,9538,9658,0_9536,0_9656,6,+,3908853,14306819,9538,9658,0_9536,0_9656,HiC_scaffold_10.0,Azeb
Tgra,Azeb,JARBDR010000920.1,HiC_scaffold_5.92308104,Azeb_vs_Tgra: 289_1,480426,1043025,23921,23932,2_2425,2_2408,7,2098807,4459535,27489,27525,0_27488,0_27524,7,+,2098807,4459535,27489,27525,0_27488,0_27524,HiC_scaffold_5.92308104,Azeb
Azeb,Tgra,HiC_scaffold_10.0,CM056612.1,Azeb_vs_Tgra: 101_1,10541764,37397091,9617,10025,0_9615,0_10023,32,2855795,16779409,20793,21159,2_13648,2_13431,32,-,16779409,2855795,21159,20793,2_13431,2_13648,HiC_scaffold_10.0,Azeb
Azeb,Tgra,HiC_scaffold_11.0,CM056597.1,Azeb_vs_Tgra: 102_1,5439982,22234999,10485,10718,0_10483,0_10715,29,20064075,23435363,5096,5179,2_22346,2_21514,29,-,23435363,20064075,5179,5096,2_21514,2_22346,HiC_scaffold_11.0,Azeb
Azeb,Tgra,HiC_scaffold_11.0,CM056597.1,Azeb_vs_Tgra: 104_1,27646364,33157255,10794,10880,0_10792,0_10878,19,46083796,49582165,5711,5808,2_21566,2_22441,19,-,49582165,46083796,5808,5711,2_22441,2_21566,HiC_scaffold_11.0,Azeb
Azeb,Tgra,HiC_scaffold_11.0,CM056597.1,Azeb_vs_Tgra: 105_1,29483184,31571453,10818,10859,0_10816,0_10857,17,25374292,28867668,5222,5305,2_22170,2_21632,17,-,28867668,25374292,5305,5222,2_21632,2_22170,HiC_scaffold_11.0,Azeb
Azeb,Tgra,HiC_scaffold_11.0,CM056597.1,Azeb_vs_Tgra: 106_1,34406304,35043835,10901,10915,0_10899,0_10913,6,5732660,5815580,4750,4757,2_22382,2_22387,6,-,5815580,5732660,4757,4750,2_22387,2_22382,HiC_scaffold_11.0,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 275_1,12172379,13433282,25969,26000,0_25967,0_25998,20,13040718,13760664,3556,3586,2_17409,2_16557,20,-,13760664,13040718,3586,3556,2_16557,2_17409,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 276_1,13639829,16917634,26002,26054,0_26000,0_26052,7,52110037,54973168,4539,4583,2_17613,2_16865,7,-,54973168,52110037,4583,4539,2_16865,2_17613,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 277_1,18565341,20249133,26088,26116,0_26086,0_26114,11,25947275,26513418,3905,3917,2_16414,2_17285,11,-,26513418,25947275,3917,3905,2_17285,2_16414,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 279_1,22972413,36771214,26165,26363,0_26163,0_26361,23,30197389,38689334,3999,4198,2_17499,2_16808,23,-,38689334,30197389,4198,3999,2_16808,2_17499,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 280_1,33281856,65123958,26320,26774,0_26318,0_26772,59,35652949,51712273,4139,4534,2_16632,2_17093,59,-,51712273,35652949,4534,4139,2_17093,2_16632,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 282_1,67072536,76513821,26811,26965,0_26810,0_26964,32,16203141,25317950,3643,3887,2_16931,2_17414,32,-,25317950,16203141,3887,3643,2_17414,2_16931,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 284_1,91203637,92040605,27207,27220,0_27206,0_27219,9,30817708,31443583,4021,4040,2_17203,2_17569,9,-,31443583,30817708,4040,4021,2_17569,2_17203,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 285_1,93493685,93917755,27250,27259,0_27249,0_27258,7,910471,1368204,3216,3226,2_17157,2_17316,7,-,1368204,910471,3226,3216,2_17316,2_17157,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 286_1,94571308,96777422,27271,27308,0_27270,0_27307,21,3563577,5179482,3285,3330,2_16667,2_16492,21,-,5179482,3563577,3330,3285,2_16492,2_16667,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_12.3160685,CM056596.1,Azeb_vs_Tgra: 288_1,101891869,102672177,27381,27391,0_27380,0_27390,7,26622900,27313821,3920,3944,2_16769,2_17148,7,-,27313821,26622900,3944,3920,2_17148,2_16769,HiC_scaffold_12.3160685,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 109_1,111283,1014595,11175,11191,0_11173,0_11189,13,1189535,1565556,5949,5964,2_7907,2_8754,13,-,1565556,1189535,5964,5949,2_8754,2_7907,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 110_1,1070609,1621873,11192,11204,0_11190,0_11202,6,12563775,12708721,6271,6276,2_7745,2_7738,6,-,12708721,12563775,6276,6271,2_7738,2_7745,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 111_1,3289141,4271825,11225,11244,0_11223,0_11242,16,15518135,16048983,6360,6377,2_7950,2_8284,16,-,16048983,15518135,6377,6360,2_8284,2_7950,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 112_1,5065370,7677598,11258,11303,0_11256,0_11300,24,19804418,21753626,6476,6532,2_8618,2_8065,24,-,21753626,19804418,6532,6476,2_8065,2_8618,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 115_1,12168012,12908794,11391,11406,0_11389,0_11403,6,17366420,17939384,6414,6428,2_9007,2_8470,6,-,17939384,17366420,6428,6414,2_8470,2_9007,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 116_1,12930626,13568075,11408,11422,0_11406,0_11420,12,31146579,31490637,6775,6790,2_8103,2_8577,12,-,31490637,31146579,6790,6775,2_8577,2_8103,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 118_1,16166525,16688559,11471,11478,0_11469,0_11476,6,47961534,48601090,7213,7234,2_8441,2_7694,6,-,48601090,47961534,7234,7213,2_7694,2_8441,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 119_1,17472468,17927161,11499,11510,0_11497,0_11508,9,13066093,13285499,6282,6295,2_8211,2_8517,9,-,13285499,13066093,6295,6282,2_8517,2_8211,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 120_1,19160035,22852845,11537,11599,0_11535,0_11596,14,28172056,30052112,6689,6743,2_8421,2_8747,14,-,30052112,28172056,6743,6689,2_8747,2_8421,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 121_1,20273747,20744192,11556,11563,0_11554,0_11561,6,20741722,21043733,6509,6516,2_8082,2_8085,6,-,21043733,20741722,6516,6509,2_8085,2_8082,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 122_1,26542262,27924379,11659,11685,0_11657,0_11683,7,44694826,46064264,7131,7183,2_8267,2_8568,7,-,46064264,44694826,7183,7131,2_8568,2_8267,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 126_1,38028674,41057483,11857,11908,0_11855,0_11906,19,23807188,28079442,6580,6685,2_7810,2_8607,19,-,28079442,23807188,6685,6580,2_8607,2_7810,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 128_1,44681449,45650483,11964,11985,0_11962,0_11983,12,13391094,13796087,6297,6313,2_8516,2_8787,12,-,13796087,13391094,6313,6297,2_8787,2_8516,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 130_1,57020784,69079312,12154,12330,0_12152,0_12328,25,4298199,8859340,6031,6185,2_8896,2_7712,25,-,8859340,4298199,6185,6031,2_7712,2_8896,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 132_1,60304682,60631871,12207,12216,0_12205,0_12214,9,21755930,22000023,6533,6543,2_8060,2_7884,9,-,22000023,21755930,6543,6533,2_7884,2_8060,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 134_1,71090617,71726996,12361,12376,0_12359,0_12374,6,29117407,29644733,6716,6732,2_7916,2_8242,6,-,29644733,29117407,6732,6716,2_8242,2_7916,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 137_1,81127651,82628844,12555,12576,0_12553,0_12574,11,3349048,4293971,6012,6030,2_8904,2_8897,11,-,4293971,3349048,6030,6012,2_8897,2_8904,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 139_1,91172106,92733283,12717,12749,0_12715,0_12747,11,37639585,38347560,6959,6970,2_8281,2_7928,11,-,38347560,37639585,6970,6959,2_7928,2_8281,HiC_scaffold_13.0,Azeb
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 141_1,8943316,24227682,12953,13188,0_12951,0_13186,38,22023323,41768516,15053,15481,2_19377,2_19139,38,-,41768516,22023323,15481,15053,2_19139,2_19377,HiC_scaffold_14.0,Azeb
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 142_1,18546461,20787828,13115,13154,0_13113,0_13152,9,8697630,9341680,14716,14740,2_19449,2_19341,9,-,9341680,8697630,14740,14716,2_19341,2_19449,HiC_scaffold_14.0,Azeb
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 143_1,25727566,28046945,13216,13250,0_13214,0_13248,20,12067490,17899203,14811,14958,2_19505,2_19233,20,-,17899203,12067490,14958,14811,2_19233,2_19505,HiC_scaffold_14.0,Azeb
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 145_1,37138358,39053818,13391,13411,0_13389,0_13409,7,3714161,6178862,14616,14655,2_19035,2_19525,7,-,6178862,3714161,14655,14616,2_19525,2_19035,HiC_scaffold_14.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 149_1,7774534,9823814,14305,14342,0_14303,0_14339,16,32407925,33637519,8175,8213,2_4319,2_3995,16,-,33637519,32407925,8213,8175,2_3995,2_4319,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 150_1,10756230,11687872,14362,14374,0_14360,0_14372,8,6729588,7174505,7476,7483,2_3924,2_4038,8,-,7174505,6729588,7483,7476,2_4038,2_3924,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 151_1,14486428,16989255,14430,14479,0_14428,0_14477,19,25609271,27727221,8013,8070,2_4274,2_3986,19,-,27727221,25609271,8070,8013,2_3986,2_4274,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 152_1,17306254,18443281,14485,14509,0_14483,0_14507,6,10112289,10658582,7577,7592,2_3749,2_4239,6,-,10658582,10112289,7592,7577,2_4239,2_3749,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 155_1,26251996,37962184,14633,14819,0_14631,0_14817,20,34374171,41454315,8231,8391,2_3707,2_3689,20,-,41454315,34374171,8391,8231,2_3689,2_3707,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 157_1,39415961,47254084,14852,15005,0_14850,0_15003,29,40075742,44070837,8359,8480,2_3816,2_4796,29,-,44070837,40075742,8480,8359,2_4796,2_3816,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 159_1,47458060,51097448,15015,15085,0_15013,0_15082,16,8097424,13099329,7515,7666,2_4705,2_3849,16,-,13099329,8097424,7666,7515,2_3849,2_4705,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 161_1,53803336,54696097,15123,15138,0_15121,0_15136,12,42603694,43237149,8436,8454,2_4360,2_4619,12,-,43237149,42603694,8454,8436,2_4619,2_4360,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 162_1,56948776,59002394,15170,15212,0_15168,0_15210,19,45702881,47932417,8524,8572,2_4126,2_4402,19,-,47932417,45702881,8572,8524,2_4402,2_4126,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 164_1,77422955,78726779,15525,15548,0_15523,0_15546,12,25939308,26775479,8027,8044,2_4085,2_4452,12,-,26775479,25939308,8044,8027,2_4452,2_4085,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 165_1,82215661,83930997,15575,15598,0_15573,0_15596,14,44950922,46703184,8502,8549,2_3838,2_4025,14,-,46703184,44950922,8549,8502,2_4025,2_3838,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 166_1,84295152,85171116,15607,15619,0_15605,0_15617,8,36798361,37510110,8287,8306,2_3757,2_4740,8,-,37510110,36798361,8306,8287,2_4740,2_3757,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 170_1,115814505,117364758,16211,16240,0_16209,0_16238,15,27863115,29821622,8074,8108,2_3982,2_4624,15,-,29821622,27863115,8108,8074,2_4624,2_3982,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 171_1,117664392,117969448,16248,16253,0_16246,0_16251,6,20169598,20401976,7856,7863,2_4478,2_3644,6,-,20401976,20169598,7863,7856,2_3644,2_4478,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 173_1,120664782,121350605,16294,16304,0_16292,0_16302,7,9336288,9687784,7558,7570,2_4052,2_4555,7,-,9687784,9336288,7570,7558,2_4555,2_4052,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 174_1,121406374,122483734,16306,16326,0_16304,0_16324,9,23207868,23870798,7958,7972,2_4210,2_3913,9,-,23870798,23207868,7972,7958,2_3913,2_4210,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 177_1,127437409,127885949,16404,16414,0_16402,0_16412,8,29978403,30606571,8113,8131,2_4625,2_3653,8,-,30606571,29978403,8131,8113,2_3653,2_4625,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 154_1,24204154,24954969,14611,14622,0_14609,0_14620,6,16654630,17281962,11435,11447,2_12020,2_12838,6,-,17281962,16654630,11447,11435,2_12838,2_12020,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 167_1,87396200,87628515,15663,15668,0_15661,0_15666,6,4281405,4434166,11065,11072,2_12965,2_12964,6,-,4434166,4281405,11072,11065,2_12964,2_12965,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 168_1,88457162,113474327,15686,16157,0_15684,0_16155,31,33493468,43588772,11849,12147,2_12434,2_12829,31,-,43588772,33493468,12147,11849,2_12829,2_12434,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 175_1,123894857,124456199,16350,16361,0_16348,0_16359,9,20964767,21234770,11542,11553,2_12317,2_12114,9,-,21234770,20964767,11553,11542,2_12114,2_12317,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 179_1,137416659,141609535,16595,16672,0_16593,0_16670,16,6508328,15590005,11134,11397,2_12853,2_12674,16,-,15590005,6508328,11397,11134,2_12674,2_12853,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 180_1,141984192,143284239,16678,16703,0_16676,0_16701,15,29022810,29976297,11710,11743,2_12447,2_12667,15,-,29976297,29022810,11743,11710,2_12667,2_12447,HiC_scaffold_15.0,Azeb
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 183_1,4040929,6802738,16801,16859,0_16799,0_16857,14,53147884,54443505,3111,3160,2_11797,2_10474,14,-,54443505,53147884,3160,3111,2_10474,2_11797,HiC_scaffold_16.0,Azeb
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 186_1,16265474,18513170,16999,17041,0_16997,0_17039,11,21359017,22353657,2240,2261,2_11174,2_11059,11,-,22353657,21359017,2261,2240,2_11059,2_11174,HiC_scaffold_16.0,Azeb
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 187_1,18922436,31217618,17047,17253,0_17045,0_17251,31,33638944,37310589,2553,2667,2_11612,2_10370,31,-,37310589,33638944,2667,2553,2_10370,2_11612,HiC_scaffold_16.0,Azeb
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 189_1,24782221,26911149,17150,17186,0_17148,0_17184,18,48637846,49615763,2966,2999,2_10727,2_10289,18,-,49615763,48637846,2999,2966,2_10289,2_10727,HiC_scaffold_16.0,Azeb
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 191_1,32687374,33385462,17282,17300,0_17280,0_17298,7,6281121,6493274,1807,1817,2_11137,2_11698,7,-,6493274,6281121,1817,1807,2_11698,2_11137,HiC_scaffold_16.0,Azeb
