genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 218_1,11363117,14949060,18760,18820,0_18758,0_18818,8,36495459,37343545,18605,18621,2_15755,2_16101,8,-,37343545,36495459,18621,18605,2_16101,2_15755,CM056608.1,Tgra
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 219_1,22654844,30688497,18942,19087,0_18940,0_19085,18,2136888,19100017,17791,18189,2_16091,2_15725,18,-,19100017,2136888,18189,17791,2_15725,2_16091,CM056608.1,Tgra
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 220_1,34115192,79628028,19143,19782,0_19141,0_19780,59,7016124,33195381,17933,18522,2_15710,2_15625,59,-,33195381,7016124,18522,17933,2_15625,2_15710,CM056608.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 222_1,6401407,7822813,19953,19983,0_19951,0_19981,10,15496236,15984808,12642,12661,2_6050,2_5753,10,-,15984808,15496236,12661,12642,2_5753,2_6050,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 223_1,8298718,11274441,19991,20039,0_19989,0_20037,19,20247598,21169540,12787,12809,2_5818,2_5537,19,-,21169540,20247598,12809,12787,2_5537,2_5818,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 224_1,11727781,16349970,20049,20119,0_20047,0_20117,25,2730002,5101373,12261,12339,2_5857,2_5896,25,-,5101373,2730002,12339,12261,2_5896,2_5857,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 226_1,21880564,26787351,20197,20247,0_20195,0_20245,21,32106892,35654470,13097,13190,2_6049,2_6023,21,-,35654470,32106892,13190,13097,2_6023,2_6049,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 229_1,45211677,48892305,20539,20591,0_20537,0_20589,16,29145123,31755804,13035,13078,2_5437,2_5783,16,-,31755804,29145123,13078,13035,2_5783,2_5437,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 232_1,55737083,58423336,20708,20741,0_20706,0_20739,17,40235326,42812703,13299,13376,2_5227,2_5167,17,-,42812703,40235326,13376,13299,2_5167,2_5227,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 234_1,63340965,64815422,20829,20859,0_20827,0_20857,18,10804058,11377339,12503,12527,2_5867,2_5997,18,-,11377339,10804058,12527,12503,2_5997,2_5867,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 237_1,71768952,82383798,20984,21156,0_20982,0_21154,21,21931173,24328255,12831,12911,2_5414,2_5312,21,-,24328255,21931173,12911,12831,2_5312,2_5414,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 238_1,74616041,75853062,21023,21044,0_21021,0_21042,10,11552564,12092703,12533,12549,2_5999,2_5704,10,-,12092703,11552564,12549,12533,2_5704,2_5999,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 240_1,82519616,89470570,21159,21274,0_21157,0_21272,22,5559449,6711484,12352,12404,2_5148,2_6087,22,-,6711484,5559449,12404,12352,2_6087,2_5148,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 241_1,85857280,87543707,21212,21242,0_21210,0_21240,9,19493523,19897976,12766,12776,2_4893,2_5064,9,-,19897976,19493523,12776,12766,2_5064,2_4893,CM056603.1,Tgra
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 244_1,5940591,9516185,21438,21480,0_21436,0_21478,15,34189196,37880957,16408,16532,2_3380,2_2484,15,-,37880957,34189196,16532,16408,2_2484,2_3380,CM056606.1,Tgra
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 246_1,22195500,24411564,21677,21718,0_21675,0_21716,14,21356839,24628190,16072,16168,2_2740,2_2708,14,-,24628190,21356839,16168,16072,2_2708,2_2740,CM056606.1,Tgra
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 247_1,35798841,47690700,21862,22082,0_21859,0_22080,22,25403897,39147183,16180,16570,2_2845,2_3000,22,-,39147183,25403897,16570,16180,2_3000,2_2845,CM056606.1,Tgra
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 248_1,67564377,96729625,22349,22797,0_22347,0_22795,41,15007848,41606111,15896,16617,2_3240,2_3252,41,-,41606111,15007848,16617,15896,2_3252,2_3240,CM056606.1,Tgra
Azeb,Tgra,HiC_scaffold_19.0,JARBDR010000107.1,Azeb_vs_Tgra: 245_1,20008432,20860790,21645,21661,0_21643,0_21659,9,1243873,2114994,21461,21489,2_22871,2_22919,9,-,2114994,1243873,21489,21461,2_22919,2_22871,JARBDR010000107.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 13_1,44909912,57426447,1936,2128,0_1932,0_2124,32,3755002,5697144,16726,16776,2_14079,2_14169,32,-,5697144,3755002,16776,16726,2_14169,2_14079,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 15_1,57566730,74149581,2132,2355,0_2128,0_2351,23,26964468,28480552,17366,17405,2_14403,2_14942,23,-,28480552,26964468,17405,17366,2_14942,2_14403,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 17_1,66569804,68124861,2274,2298,0_2270,0_2294,9,17810233,18083220,17144,17155,2_14985,2_14389,9,-,18083220,17810233,17155,17144,2_14389,2_14985,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 18_1,69503029,70560540,2319,2327,0_2315,0_2323,6,6039799,6585439,16781,16790,2_14168,2_14881,6,-,6585439,6039799,16790,16781,2_14881,2_14168,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 5_1,2788799,6097361,1233,1291,0_1229,0_1287,13,9363015,10888857,16873,16910,2_14335,2_14367,13,-,10888857,9363015,16910,16873,2_14367,2_14335,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 7_1,18834881,36338851,1505,1774,0_1501,0_1770,22,11649664,14020366,16937,17023,2_14806,2_14539,22,-,14020366,11649664,17023,16937,2_14539,2_14806,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 8_1,25156390,25544491,1598,1607,0_1594,0_1603,7,38301178,38511477,17673,17680,2_15047,2_15050,7,-,38511477,38301178,17680,17673,2_15050,2_15047,CM056607.1,Tgra
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 249_1,5653689,26791350,22945,23180,0_22943,0_23178,28,43042056,50874938,5623,5843,2_22104,2_21794,28,-,50874938,43042056,5843,5623,2_21794,2_22104,CM056597.1,Tgra
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 251_1,30766947,35516513,23214,23264,0_23212,0_23262,11,16880660,18606368,5013,5062,2_21584,2_21440,11,-,18606368,16880660,5062,5013,2_21440,2_21584,CM056597.1,Tgra
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 254_1,42893119,44060184,23364,23385,0_23362,0_23383,13,1435510,4186569,4621,4695,2_21662,2_21595,13,-,4186569,1435510,4695,4621,2_21595,2_21662,CM056597.1,Tgra
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 255_1,44136115,44900108,23387,23398,0_23384,0_23396,6,42216079,42853010,5603,5617,2_21749,2_22110,6,-,42853010,42216079,5617,5603,2_22110,2_21749,CM056597.1,Tgra
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 259_1,82689457,83332025,23951,23958,0_23949,0_23956,6,51380475,51797294,5858,5870,2_22668,2_21693,6,-,51797294,51380475,5870,5858,2_21693,2_22668,CM056597.1,Tgra
Azeb,Tgra,HiC_scaffold_3.0,CM056610.1,Azeb_vs_Tgra: 23_1,10768400,11146304,2933,2939,0_2929,0_2935,6,5187359,5493636,19545,19551,2_23154,2_23673,6,-,5493636,5187359,19551,19545,2_23673,2_23154,CM056610.1,Tgra
Azeb,Tgra,HiC_scaffold_4.0,CM056609.1,Azeb_vs_Tgra: 25_1,3760447,50287253,3883,4550,0_3879,0_4546,54,10806190,32730655,18882,19352,2_9402,2_9557,54,-,32730655,10806190,19352,18882,2_9557,2_9402,CM056609.1,Tgra
Azeb,Tgra,HiC_scaffold_4.0,CM056609.1,Azeb_vs_Tgra: 26_1,17754529,21104766,4081,4135,0_4077,0_4131,8,1154968,2622006,18657,18681,2_9283,2_9884,8,-,2622006,1154968,18681,18657,2_9884,2_9283,CM056609.1,Tgra
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 28_1,2454087,22765974,4913,5195,0_4909,0_5191,39,3648611,16785998,8692,9031,2_6583,2_6677,39,-,16785998,3648611,9031,8692,2_6677,2_6583,CM056600.1,Tgra
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 29_1,26228509,48658693,5241,5574,0_5237,0_5569,16,22046061,34060232,9169,9429,2_6350,2_6918,16,-,34060232,22046061,9429,9169,2_6918,2_6350,CM056600.1,Tgra
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 30_1,33517055,34582596,5309,5320,0_5305,0_5316,7,750142,899767,8613,8620,2_7269,2_6862,7,-,899767,750142,8620,8613,2_6862,2_7269,CM056600.1,Tgra
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 31_1,45115021,46923717,5517,5542,0_5513,0_5538,10,11862684,13236325,8909,8949,2_6410,2_6586,10,-,13236325,11862684,8949,8909,2_6586,2_6410,CM056600.1,Tgra
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 34_1,64275210,91396797,5822,6243,0_5818,0_6239,29,19051345,43202682,9091,9641,2_6384,2_7105,29,-,43202682,19051345,9641,9091,2_7105,2_6384,CM056600.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 37_1,10698869,19334602,6412,6548,0_6408,0_6544,30,1037256,6516810,13437,13602,2_77,2_752,30,-,6516810,1037256,13602,13437,2_752,2_77,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 39_1,22755807,25624596,6617,6662,0_6613,0_6658,9,37867794,38862944,14405,14429,2_309,2_664,9,-,38862944,37867794,14429,14405,2_664,2_309,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 40_1,27462322,30234014,6687,6723,0_6683,0_6719,23,30873253,32104013,14214,14244,2_373,2_536,23,-,32104013,30873253,14244,14214,2_536,2_373,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 41_1,31980298,39766785,6759,6892,0_6755,0_6888,39,35539127,42243116,14334,14526,2_199,2_63,39,-,42243116,35539127,14526,14334,2_63,2_199,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 42_1,36888344,37517517,6834,6846,0_6829,0_6842,7,23873689,24111653,14026,14033,2_632,2_393,7,-,24111653,23873689,14033,14026,2_393,2_632,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 44_1,40813992,41869897,6910,6939,0_6906,0_6935,7,18127040,18284918,13882,13892,2_455,2_458,7,-,18284918,18127040,13892,13882,2_458,2_455,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 45_1,44894776,45850694,6998,7017,0_6994,0_7013,15,7481012,9517074,13627,13707,2_918,2_965,15,-,9517074,7481012,13707,13627,2_965,2_918,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 47_1,50037709,56930279,7086,7200,0_7082,0_7196,29,32112231,34131536,14245,14295,2_535,2_1063,29,-,34131536,32112231,14295,14245,2_1063,2_535,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 48_1,52311984,54054056,7128,7155,0_7124,0_7151,8,18902884,19780607,13909,13918,2_842,2_115,8,-,19780607,18902884,13918,13909,2_115,2_842,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 50_1,62338787,62945160,7263,7268,0_7259,0_7264,6,7205325,7440411,13619,13625,2_513,2_924,6,-,7440411,7205325,13625,13619,2_924,2_513,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 51_1,65175535,65900113,7309,7316,0_7305,0_7312,5,25866551,26180499,14088,14097,2_211,2_218,5,-,26180499,25866551,14097,14088,2_218,2_211,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 52_1,67382943,72310418,7341,7409,0_7337,0_7405,11,34257214,34891198,14302,14317,2_782,2_952,11,-,34891198,34257214,14317,14302,2_952,2_782,CM056604.1,Tgra
Azeb,Tgra,HiC_scaffold_8.0,CM056601.1,Azeb_vs_Tgra: 55_1,3913553,7003645,7681,7727,0_7677,0_7723,13,38557029,40406903,10763,10803,2_1803,2_1220,13,-,40406903,38557029,10803,10763,2_1220,2_1803,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 260_1,259004,16733890,24467,24702,0_24465,0_24700,25,28357441,39015297,10504,10774,2_2345,2_2239,25,-,39015297,28357441,10774,10504,2_2239,2_2345,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 261_1,4081747,5917626,24529,24545,0_24527,0_24543,6,1883060,2195547,9791,9800,2_1598,2_2274,6,-,2195547,1883060,9800,9791,2_2274,2_1598,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 262_1,7379119,11637500,24564,24622,0_24562,0_24620,12,5480211,8078605,9903,9975,2_1893,2_1938,12,-,8078605,5480211,9975,9903,2_1938,2_1893,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 265_1,25862876,26876212,24873,24886,0_24871,0_24884,7,9262927,10021461,10015,10031,2_1854,2_2262,7,-,10021461,9262927,10031,10015,2_2262,2_1854,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 266_1,30964957,33150765,24936,24980,0_24934,0_24978,15,3715215,5300544,9846,9896,2_1230,2_1890,15,-,5300544,3715215,9896,9846,2_1890,2_1230,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 269_1,54249276,54861254,25378,25391,0_25376,0_25389,8,43293478,43585839,10901,10911,2_1945,2_2250,8,-,43585839,43293478,10911,10901,2_2250,2_1945,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 271_1,65077943,68138719,25556,25606,0_25554,0_25603,8,36402601,37686056,10712,10744,2_2310,2_2201,8,-,37686056,36402601,10744,10712,2_2201,2_2310,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 272_1,70019533,73320685,25629,25701,0_25627,0_25699,20,826036,3137026,9761,9833,2_1486,2_1685,20,-,3137026,826036,9833,9761,2_1685,2_1486,CM056601.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 58_1,4796018,11076199,7823,7883,0_7820,0_7880,19,26197455,36181206,786,1024,2_20412,2_19822,19,-,36181206,26197455,1024,786,2_19822,2_20412,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 63_1,24844688,25742566,8064,8075,0_8061,0_8072,6,12636991,13320392,397,414,2_20596,2_19981,6,-,13320392,12636991,414,397,2_19981,2_20596,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 65_1,31495357,33054974,8166,8186,0_8163,0_8183,9,53058665,53894526,1494,1515,2_20520,2_20094,9,-,53894526,53058665,1515,1494,2_20094,2_20520,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 66_1,33343628,33675018,8188,8197,0_8185,0_8194,7,45454789,45893885,1284,1294,2_20813,2_20200,7,-,45893885,45454789,1294,1284,2_20200,2_20813,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 69_1,36388156,37536141,8245,8259,0_8242,0_8256,8,16837765,17421140,521,534,2_20267,2_20915,8,-,17421140,16837765,534,521,2_20915,2_20267,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 71_1,45633606,46247249,8414,8428,0_8411,0_8425,8,11351885,11858901,363,381,2_20689,2_21065,8,-,11858901,11351885,381,363,2_21065,2_20689,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 78_1,56275013,57745581,8599,8624,0_8595,0_8621,9,55051555,55830136,1545,1563,2_19804,2_21039,9,-,55830136,55051555,1563,1545,2_21039,2_19804,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 80_1,59069753,59694087,8642,8653,0_8639,0_8650,7,14857742,15010223,457,464,2_20226,2_20221,7,-,15010223,14857742,464,457,2_20221,2_20226,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 81_1,60995241,62005520,8677,8700,0_8674,0_8697,9,28186797,28779131,811,830,2_20183,2_19609,9,-,28779131,28186797,830,811,2_19609,2_20183,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 82_1,66231814,68350433,8757,8777,0_8754,0_8774,9,7139044,7785849,217,232,2_21214,2_20842,9,-,7785849,7139044,232,217,2_20842,2_21214,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 83_1,68612731,69088059,8783,8793,0_8780,0_8790,8,49815753,50064710,1421,1429,2_20121,2_19937,8,-,50064710,49815753,1429,1421,2_19937,2_20121,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 92_1,91669707,92551440,9166,9181,0_9164,0_9179,7,55936054,56657754,1571,1581,2_20001,2_20662,7,-,56657754,55936054,1581,1571,2_20662,2_20001,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 93_1,93230133,94099086,9197,9212,0_9195,0_9210,6,37624949,38063653,1069,1078,2_19736,2_20782,6,-,38063653,37624949,1078,1069,2_20782,2_19736,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 94_1,94172946,94831410,9215,9224,0_9213,0_9222,6,439134,956549,7,21,2_20645,2_21077,6,-,956549,439134,21,7,2_21077,2_20645,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 96_1,98165437,105230594,9293,9408,0_9291,0_9406,27,49107864,55841342,1399,1565,2_19710,2_21041,27,-,55841342,49107864,1565,1399,2_21041,2_19710,CM056594.1,Tgra
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 98_1,107330461,108116641,9448,9467,0_9446,0_9465,11,3460773,4076810,107,122,2_20116,2_20729,11,-,4076810,3460773,122,107,2_20729,2_20116,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 58_1,26197455,36181206,786,1024,2_20412,2_19822,19,4796018,11076199,7823,7883,0_7820,0_7880,19,-,11076199,4796018,7883,7823,0_7880,0_7820,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 63_1,12636991,13320392,397,414,2_20596,2_19981,6,24844688,25742566,8064,8075,0_8061,0_8072,6,-,25742566,24844688,8075,8064,0_8072,0_8061,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 65_1,53058665,53894526,1494,1515,2_20520,2_20094,9,31495357,33054974,8166,8186,0_8163,0_8183,9,-,33054974,31495357,8186,8166,0_8183,0_8163,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 66_1,45454789,45893885,1284,1294,2_20813,2_20200,7,33343628,33675018,8188,8197,0_8185,0_8194,7,-,33675018,33343628,8197,8188,0_8194,0_8185,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 69_1,16837765,17421140,521,534,2_20267,2_20915,8,36388156,37536141,8245,8259,0_8242,0_8256,8,-,37536141,36388156,8259,8245,0_8256,0_8242,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 71_1,11351885,11858901,363,381,2_20689,2_21065,8,45633606,46247249,8414,8428,0_8411,0_8425,8,-,46247249,45633606,8428,8414,0_8425,0_8411,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 78_1,55051555,55830136,1545,1563,2_19804,2_21039,9,56275013,57745581,8599,8624,0_8595,0_8621,9,-,57745581,56275013,8624,8599,0_8621,0_8595,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 80_1,14857742,15010223,457,464,2_20226,2_20221,7,59069753,59694087,8642,8653,0_8639,0_8650,7,-,59694087,59069753,8653,8642,0_8650,0_8639,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 81_1,28186797,28779131,811,830,2_20183,2_19609,9,60995241,62005520,8677,8700,0_8674,0_8697,9,-,62005520,60995241,8700,8677,0_8697,0_8674,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 82_1,7139044,7785849,217,232,2_21214,2_20842,9,66231814,68350433,8757,8777,0_8754,0_8774,9,-,68350433,66231814,8777,8757,0_8774,0_8754,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 83_1,49815753,50064710,1421,1429,2_20121,2_19937,8,68612731,69088059,8783,8793,0_8780,0_8790,8,-,69088059,68612731,8793,8783,0_8790,0_8780,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 92_1,55936054,56657754,1571,1581,2_20001,2_20662,7,91669707,92551440,9166,9181,0_9164,0_9179,7,-,92551440,91669707,9181,9166,0_9179,0_9164,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 93_1,37624949,38063653,1069,1078,2_19736,2_20782,6,93230133,94099086,9197,9212,0_9195,0_9210,6,-,94099086,93230133,9212,9197,0_9210,0_9195,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 94_1,439134,956549,7,21,2_20645,2_21077,6,94172946,94831410,9215,9224,0_9213,0_9222,6,-,94831410,94172946,9224,9215,0_9222,0_9213,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 96_1,49107864,55841342,1399,1565,2_19710,2_21041,27,98165437,105230594,9293,9408,0_9291,0_9406,27,-,105230594,98165437,9408,9293,0_9406,0_9291,CM056594.1,Tgra
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 98_1,3460773,4076810,107,122,2_20116,2_20729,11,107330461,108116641,9448,9467,0_9446,0_9465,11,-,108116641,107330461,9467,9448,0_9465,0_9446,CM056594.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 183_1,53147884,54443505,3111,3160,2_11797,2_10474,14,4040929,6802738,16801,16859,0_16799,0_16857,14,-,6802738,4040929,16859,16801,0_16857,0_16799,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 186_1,21359017,22353657,2240,2261,2_11174,2_11059,11,16265474,18513170,16999,17041,0_16997,0_17039,11,-,18513170,16265474,17041,16999,0_17039,0_16997,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 187_1,33638944,37310589,2553,2667,2_11612,2_10370,31,18922436,31217618,17047,17253,0_17045,0_17251,31,-,31217618,18922436,17253,17047,0_17251,0_17045,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 189_1,48637846,49615763,2966,2999,2_10727,2_10289,18,24782221,26911149,17150,17186,0_17148,0_17184,18,-,26911149,24782221,17186,17150,0_17184,0_17148,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 191_1,6281121,6493274,1807,1817,2_11137,2_11698,7,32687374,33385462,17282,17300,0_17280,0_17298,7,-,33385462,32687374,17300,17282,0_17298,0_17280,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 193_1,30056874,30387867,2441,2452,2_11060,2_11372,10,39164070,39966852,17393,17412,0_17391,0_17410,10,-,39966852,39164070,17412,17393,0_17410,0_17391,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 197_1,37279570,37801563,2669,2677,2_10958,2_11501,7,55753084,57463978,17650,17682,0_17648,0_17680,7,-,57463978,55753084,17682,17650,0_17680,0_17648,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 198_1,20307050,21184333,2211,2237,2_11220,2_10792,14,57464176,58799762,17683,17704,0_17681,0_17702,14,-,58799762,57464176,17704,17683,0_17702,0_17681,CM056595.1,Tgra
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 201_1,50210363,51138007,3033,3057,2_11591,2_11409,18,63231592,65054382,17773,17800,0_17771,0_17798,18,-,65054382,63231592,17800,17773,0_17798,0_17771,CM056595.1,Tgra
