genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 256_1,44958964,45628536,23400,23415,0_23398,0_23413,6,34372750,34657992,5396,5407,2_22363,2_21527,6,+,34372750,34657992,5396,5407,2_22363,2_21527,Lachesis_group3,Sbro
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 257_1,50133870,96231867,23480,24132,0_23478,0_24130,19,9965432,14316201,4868,4966,2_21601,2_22140,19,+,9965432,14316201,4868,4966,2_21601,2_22140,Lachesis_group3,Sbro
Azeb,Tgra,HiC_scaffold_3.0,CM056610.1,Azeb_vs_Tgra: 22_1,6902254,23110985,2860,3129,0_2856,0_3125,44,11862790,32015445,19683,20142,2_23357,2_23325,44,+,11862790,32015445,19683,20142,2_23357,2_23325,Lachesis_group17,Sbro
Azeb,Tgra,HiC_scaffold_3.0,CM056610.1,Azeb_vs_Tgra: 24_1,28552409,57070463,3224,3679,0_3220,0_3675,29,1095303,11383068,19419,19672,2_23140,2_23651,29,+,1095303,11383068,19419,19672,2_23140,2_23651,Lachesis_group17,Sbro
Azeb,Tgra,HiC_scaffold_4.0,CM056609.1,Azeb_vs_Tgra: 27_1,51257345,52761934,4562,4591,0_4559,0_4587,10,6582502,9759122,18785,18857,2_9658,2_9339,10,+,6582502,9759122,18785,18857,2_9658,2_9339,Lachesis_group15,Sbro
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 32_1,53604625,54171814,5637,5649,0_5633,0_5645,7,44185521,44730887,9661,9677,2_6872,2_6478,7,+,44185521,44730887,9661,9677,2_6872,2_6478,Lachesis_group5,Sbro
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 33_1,62306295,63430359,5793,5810,0_5789,0_5806,8,11496041,11790488,8895,8906,2_6848,2_6407,8,+,11496041,11790488,8895,8906,2_6848,2_6407,Lachesis_group5,Sbro
Azeb,Tgra,HiC_scaffold_5.0,CM056600.1,Azeb_vs_Tgra: 35_1,65718300,73297705,5850,5958,0_5846,0_5954,17,1841815,4198994,8652,8715,2_6687,2_6605,17,+,1841815,4198994,8652,8715,2_6687,2_6605,Lachesis_group5,Sbro
Azeb,Tgra,HiC_scaffold_5.92308104,JARBDR010000920.1,Azeb_vs_Tgra: 289_1,2098807,4459535,27489,27525,0_27488,0_27524,7,480426,1043025,23921,23932,2_2425,2_2408,7,+,480426,1043025,23921,23932,2_2425,2_2408,Lachesis_group5,Sbro
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 36_1,4085130,8994886,6306,6378,0_6302,0_6374,25,10428013,16434995,13730,13835,2_131,2_767,25,+,10428013,16434995,13730,13835,2_131,2_767,Lachesis_group11,Sbro
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 38_1,15447591,15963428,6489,6496,0_6485,0_6492,6,21938356,22237571,13969,13976,2_410,2_1114,6,+,21938356,22237571,13969,13976,2_410,2_1114,Lachesis_group11,Sbro
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 46_1,48712469,49699553,7068,7084,0_7064,0_7080,7,24956137,25382014,14061,14075,2_1148,2_449,7,+,24956137,25382014,14061,14075,2_1148,2_449,Lachesis_group11,Sbro
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 49_1,56983762,59981958,7201,7247,0_7197,0_7243,27,28606628,29930904,14162,14200,2_263,2_280,27,+,28606628,29930904,14162,14200,2_263,2_280,Lachesis_group11,Sbro
Azeb,Tgra,HiC_scaffold_7.0,CM056604.1,Azeb_vs_Tgra: 54_1,87213508,88139032,7612,7629,0_7609,0_7625,8,27712228,27974693,14133,14143,2_426,2_969,8,+,27712228,27974693,14133,14143,2_426,2_969,Lachesis_group11,Sbro
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 263_1,17855815,28113489,24719,24903,0_24717,0_24901,15,40950636,44683189,10837,10937,2_1844,2_2082,15,+,40950636,44683189,10837,10937,2_1844,2_2082,Lachesis_group9,Sbro
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 264_1,19460840,20084977,24757,24768,0_24755,0_24766,6,22174069,22676143,10320,10332,2_1415,2_1282,6,+,22174069,22676143,10320,10332,2_1415,2_1282,Lachesis_group9,Sbro
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 267_1,34019340,34725316,24992,25006,0_24990,0_25004,8,31116460,31524865,10582,10595,2_2216,2_1480,8,+,31116460,31524865,10582,10595,2_2216,2_1480,Lachesis_group9,Sbro
Azeb,Tgra,HiC_scaffold_8.8335562,CM056601.1,Azeb_vs_Tgra: 268_1,42691148,52765504,25148,25352,0_25146,0_25350,49,19477591,25403181,10252,10425,2_1327,2_1748,49,+,19477591,25403181,10252,10425,2_1327,2_1748,Lachesis_group9,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 57_1,2896450,3137016,7787,7794,0_7785,0_7792,7,56972595,57123882,1594,1600,2_19641,2_20260,7,+,56972595,57123882,1594,1600,2_19641,2_20260,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 59_1,12382364,16553509,7898,7972,0_7895,0_7969,10,5534051,7051492,151,212,2_20897,2_21211,10,+,5534051,7051492,151,212,2_20897,2_21211,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 60_1,14350412,17239589,7930,7990,0_7927,0_7987,24,40498810,42459699,1147,1199,2_19699,2_21089,24,+,40498810,42459699,1147,1199,2_19699,2_21089,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 61_1,19353883,20393717,8024,8038,0_8021,0_8035,12,57488660,58465647,1609,1627,2_20646,2_21024,12,+,57488660,58465647,1609,1627,2_20646,2_21024,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 62_1,21140784,23668565,8044,8053,0_8041,0_8050,6,4759416,5289239,139,147,2_20307,2_20899,6,+,4759416,5289239,139,147,2_20307,2_20899,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 64_1,25880412,26852847,8079,8097,0_8076,0_8094,8,2082477,2492834,55,70,2_20215,2_19621,8,+,2082477,2492834,55,70,2_20215,2_19621,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 67_1,33741492,34172009,8198,8208,0_8195,0_8205,8,29092290,29922370,841,866,2_20024,2_19917,8,+,29092290,29922370,841,866,2_20024,2_19917,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 70_1,42650405,43798139,8362,8385,0_8359,0_8381,15,21006297,22199059,632,666,2_20050,2_19909,15,+,21006297,22199059,632,666,2_20050,2_19909,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 72_1,46328180,46695146,8430,8437,0_8427,0_8434,6,2517566,2636171,72,80,2_19619,2_20699,6,+,2517566,2636171,72,80,2_19619,2_20699,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 73_1,46931242,48371258,8445,8474,0_8442,0_8471,10,18263179,18711231,551,569,2_20492,2_20015,10,+,18263179,18711231,551,569,2_20492,2_20015,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 74_1,48676118,50396865,8478,8509,0_8474,0_8506,21,15436488,16437814,482,514,2_20549,2_19652,21,+,15436488,16437814,482,514,2_20549,2_19652,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 75_1,50532823,53638034,8512,8559,0_8509,0_8556,14,23580779,25458201,709,763,2_21151,2_20785,14,+,23580779,25458201,709,763,2_21151,2_20785,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 76_1,52067108,52497931,8536,8544,0_8533,0_8541,6,46651321,47042612,1321,1336,2_20235,2_20433,6,+,46651321,47042612,1321,1336,2_20235,2_20433,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 77_1,54396660,55119916,8574,8585,0_8571,0_8581,10,1286878,1553863,30,40,2_20451,2_19775,10,+,1286878,1553863,30,40,2_20451,2_19775,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 84_1,71631128,77158565,8825,8915,0_8822,0_8912,21,36317123,39223245,1026,1106,2_19820,2_20610,21,+,36317123,39223245,1026,1106,2_19820,2_20610,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 88_1,85556819,86591507,9061,9083,0_9059,0_9081,7,18610823,19817263,566,596,2_20012,2_19960,7,+,18610823,19817263,566,596,2_20012,2_19960,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 89_1,87394386,88128877,9102,9118,0_9100,0_9116,8,8497335,8821549,252,268,2_20396,2_19793,8,+,8497335,8821549,252,268,2_20396,2_19793,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 90_1,88731981,89394459,9124,9136,0_9122,0_9134,9,33228324,34086602,952,974,2_19610,2_20270,9,+,33228324,34086602,952,974,2_19610,2_20270,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 91_1,91187317,93210254,9153,9196,0_9151,0_9194,13,42511371,44274758,1200,1255,2_20056,2_19927,13,+,42511371,44274758,1200,1255,2_20056,2_19927,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 95_1,95531570,97143937,9238,9275,0_9237,0_9273,19,9658769,10220746,301,333,2_20571,2_19667,19,+,9658769,10220746,301,333,2_20571,2_19667,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 96_1,101521272,103391380,9342,9374,0_9340,0_9372,11,51923668,55841342,1466,1565,2_19902,2_21041,11,+,51923668,55841342,1466,1565,2_19902,2_21041,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 97_1,106870484,107223753,9432,9443,0_9430,0_9440,5,22023193,22445061,662,674,2_20528,2_19842,5,+,22023193,22445061,662,674,2_20528,2_19842,Lachesis_group0,Sbro
Azeb,Tgra,HiC_scaffold_9.0,CM056594.1,Azeb_vs_Tgra: 99_1,108770664,109175117,9486,9493,0_9484,0_9491,7,46297887,46450897,1304,1314,2_21172,2_20582,7,+,46297887,46450897,1304,1314,2_21172,2_20582,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 57_1,56972595,57123882,1594,1600,2_19641,2_20260,7,2896450,3137016,7787,7794,0_7785,0_7792,7,+,2896450,3137016,7787,7794,0_7785,0_7792,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 59_1,5534051,7051492,151,212,2_20897,2_21211,10,12382364,16553509,7898,7972,0_7895,0_7969,10,+,12382364,16553509,7898,7972,0_7895,0_7969,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 60_1,40498810,42459699,1147,1199,2_19699,2_21089,24,14350412,17239589,7930,7990,0_7927,0_7987,24,+,14350412,17239589,7930,7990,0_7927,0_7987,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 61_1,57488660,58465647,1609,1627,2_20646,2_21024,12,19353883,20393717,8024,8038,0_8021,0_8035,12,+,19353883,20393717,8024,8038,0_8021,0_8035,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 62_1,4759416,5289239,139,147,2_20307,2_20899,6,21140784,23668565,8044,8053,0_8041,0_8050,6,+,21140784,23668565,8044,8053,0_8041,0_8050,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 64_1,2082477,2492834,55,70,2_20215,2_19621,8,25880412,26852847,8079,8097,0_8076,0_8094,8,+,25880412,26852847,8079,8097,0_8076,0_8094,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 67_1,29092290,29922370,841,866,2_20024,2_19917,8,33741492,34172009,8198,8208,0_8195,0_8205,8,+,33741492,34172009,8198,8208,0_8195,0_8205,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 70_1,21006297,22199059,632,666,2_20050,2_19909,15,42650405,43798139,8362,8385,0_8359,0_8381,15,+,42650405,43798139,8362,8385,0_8359,0_8381,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 72_1,2517566,2636171,72,80,2_19619,2_20699,6,46328180,46695146,8430,8437,0_8427,0_8434,6,+,46328180,46695146,8430,8437,0_8427,0_8434,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 73_1,18263179,18711231,551,569,2_20492,2_20015,10,46931242,48371258,8445,8474,0_8442,0_8471,10,+,46931242,48371258,8445,8474,0_8442,0_8471,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 74_1,15436488,16437814,482,514,2_20549,2_19652,21,48676118,50396865,8478,8509,0_8474,0_8506,21,+,48676118,50396865,8478,8509,0_8474,0_8506,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 75_1,23580779,25458201,709,763,2_21151,2_20785,14,50532823,53638034,8512,8559,0_8509,0_8556,14,+,50532823,53638034,8512,8559,0_8509,0_8556,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 76_1,46651321,47042612,1321,1336,2_20235,2_20433,6,52067108,52497931,8536,8544,0_8533,0_8541,6,+,52067108,52497931,8536,8544,0_8533,0_8541,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 77_1,1286878,1553863,30,40,2_20451,2_19775,10,54396660,55119916,8574,8585,0_8571,0_8581,10,+,54396660,55119916,8574,8585,0_8571,0_8581,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 84_1,36317123,39223245,1026,1106,2_19820,2_20610,21,71631128,77158565,8825,8915,0_8822,0_8912,21,+,71631128,77158565,8825,8915,0_8822,0_8912,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 88_1,18610823,19817263,566,596,2_20012,2_19960,7,85556819,86591507,9061,9083,0_9059,0_9081,7,+,85556819,86591507,9061,9083,0_9059,0_9081,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 89_1,8497335,8821549,252,268,2_20396,2_19793,8,87394386,88128877,9102,9118,0_9100,0_9116,8,+,87394386,88128877,9102,9118,0_9100,0_9116,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 90_1,33228324,34086602,952,974,2_19610,2_20270,9,88731981,89394459,9124,9136,0_9122,0_9134,9,+,88731981,89394459,9124,9136,0_9122,0_9134,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 91_1,42511371,44274758,1200,1255,2_20056,2_19927,13,91187317,93210254,9153,9196,0_9151,0_9194,13,+,91187317,93210254,9153,9196,0_9151,0_9194,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 95_1,9658769,10220746,301,333,2_20571,2_19667,19,95531570,97143937,9238,9275,0_9237,0_9273,19,+,95531570,97143937,9238,9275,0_9237,0_9273,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 96_1,51923668,55841342,1466,1565,2_19902,2_21041,11,101521272,103391380,9342,9374,0_9340,0_9372,11,+,101521272,103391380,9342,9374,0_9340,0_9372,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 97_1,22023193,22445061,662,674,2_20528,2_19842,5,106870484,107223753,9432,9443,0_9430,0_9440,5,+,106870484,107223753,9432,9443,0_9430,0_9440,Lachesis_group0,Sbro
Tgra,Azeb,CM056594.1,HiC_scaffold_9.0,Azeb_vs_Tgra: 99_1,46297887,46450897,1304,1314,2_21172,2_20582,7,108770664,109175117,9486,9493,0_9484,0_9491,7,+,108770664,109175117,9486,9493,0_9484,0_9491,Lachesis_group0,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 182_1,10710886,11255530,1933,1946,2_11110,2_11298,10,2234747,3163714,16758,16777,0_16756,0_16775,10,+,2234747,3163714,16758,16777,0_16756,0_16775,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 184_1,30391345,31518753,2453,2487,2_11371,2_11662,17,7120642,9235885,16865,16905,0_16863,0_16903,17,+,7120642,9235885,16865,16905,0_16863,0_16903,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 185_1,8786776,9868738,1892,1915,2_11011,2_11628,13,11888941,14171560,16944,16973,0_16942,0_16970,13,+,11888941,14171560,16944,16973,0_16942,0_16970,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 190_1,1567321,2856211,1681,1718,2_11792,2_11471,11,31478647,32476284,17257,17277,0_17255,0_17275,11,+,31478647,32476284,17257,17277,0_17255,0_17275,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 192_1,11352309,12067362,1956,1979,2_10735,2_10340,10,37152605,39154688,17364,17392,0_17362,0_17390,10,+,37152605,39154688,17364,17392,0_17362,0_17390,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 194_1,51171433,52878189,3058,3103,2_11414,2_11738,21,40817114,43024793,17432,17476,0_17430,0_17474,21,+,40817114,43024793,17432,17476,0_17430,0_17474,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 195_1,2039101,6848135,1693,1832,2_11229,2_10602,22,43678743,52320056,17485,17573,0_17483,0_17571,22,+,43678743,52320056,17485,17573,0_17483,0_17571,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 196_1,27476874,28611578,2393,2417,2_10620,2_10647,12,50221963,51958088,17539,17565,0_17537,0_17564,12,+,50221963,51958088,17539,17565,0_17537,0_17564,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 199_1,44696071,45136261,2861,2875,2_11397,2_10269,11,59147604,60627860,17709,17729,0_17707,0_17727,11,+,59147604,60627860,17709,17729,0_17707,0_17727,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 203_1,15436681,15792686,2083,2094,2_10852,2_10559,5,67301917,68108311,17843,17856,0_17841,0_17854,5,+,67301917,68108311,17843,17856,0_17841,0_17854,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 205_1,36138578,45631852,2638,2886,2_10765,2_10868,24,73372969,89093509,17948,18217,0_17946,0_18215,24,+,73372969,89093509,17948,18217,0_17946,0_18215,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 208_1,32214698,33093803,2508,2531,2_11081,2_10913,10,83394726,84472329,18121,18140,0_18118,0_18138,10,+,83394726,84472329,18121,18140,0_18118,0_18138,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 211_1,6893162,8359206,1833,1880,2_10599,2_10846,15,93434353,95129559,18292,18336,0_18290,0_18334,15,+,93434353,95129559,18292,18336,0_18290,0_18334,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 212_1,13605277,15312207,2019,2077,2_11167,2_10258,36,95351548,99727226,18340,18423,0_18338,0_18421,36,+,95351548,99727226,18340,18423,0_18338,0_18421,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 216_1,16876592,17371437,2122,2141,2_11688,2_10563,11,108018216,108571319,18557,18571,0_18555,0_18570,11,+,108018216,108571319,18557,18571,0_18555,0_18570,Lachesis_group2,Sbro
Tgra,Azeb,CM056595.1,HiC_scaffold_16.0,Azeb_vs_Tgra: 217_1,48387321,48524634,2952,2960,2_11672,2_10719,9,108952664,112125344,18580,18627,0_18578,0_18625,9,+,108952664,112125344,18580,18627,0_18578,0_18625,Lachesis_group2,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.0,Azeb_vs_Tgra: 108_1,14792579,15399571,3607,3617,2_17591,2_17757,6,122235,1210932,11122,11136,0_11120,0_11135,6,+,122235,1210932,11122,11136,0_11120,0_11135,Lachesis_group1,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.3160685,Azeb_vs_Tgra: 273_1,11009198,11571559,3492,3512,2_17340,2_17706,14,232359,1180558,25746,25772,0_25744,0_25770,14,+,232359,1180558,25746,25772,0_25744,0_25770,Lachesis_group1,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.3160685,Azeb_vs_Tgra: 278_1,8586623,10424951,3434,3478,2_17138,2_16827,17,22066035,24856399,26151,26202,0_26149,0_26200,17,+,22066035,24856399,26151,26202,0_26149,0_26200,Lachesis_group1,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.3160685,Azeb_vs_Tgra: 281_1,28105924,29622802,3952,3990,2_17668,2_16981,9,50806320,52043261,26532,26549,0_26530,0_26547,9,+,50806320,52043261,26532,26549,0_26530,0_26547,Lachesis_group1,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.3160685,Azeb_vs_Tgra: 283_1,1607052,3484000,3235,3281,2_17605,2_17506,25,83604087,86484129,27077,27125,0_27076,0_27124,25,+,83604087,86484129,27077,27125,0_27076,0_27124,Lachesis_group1,Sbro
Tgra,Azeb,CM056596.1,HiC_scaffold_12.3160685,Azeb_vs_Tgra: 287_1,48443313,48676786,4448,4463,2_16819,2_16512,6,100426248,100971938,27363,27370,0_27362,0_27369,6,+,100426248,100971938,27363,27370,0_27362,0_27369,Lachesis_group1,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_11.0,Azeb_vs_Tgra: 102_1,22463874,23435363,5152,5179,2_22054,2_21514,15,9447766,11151966,10542,10569,0_10540,0_10567,15,+,9447766,11151966,10542,10569,0_10540,0_10567,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_11.0,Azeb_vs_Tgra: 103_1,6503784,7429585,4774,4800,2_22040,2_21640,10,24908196,25791117,10753,10769,0_10751,0_10767,10,+,24908196,25791117,10753,10769,0_10751,0_10767,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_11.0,Azeb_vs_Tgra: 107_1,39077532,40460599,5530,5571,2_22303,2_21550,15,35045963,38315557,10916,10966,0_10914,0_10964,15,+,35045963,38315557,10916,10966,0_10914,0_10964,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 250_1,37176014,37541174,5483,5492,2_22157,2_21680,5,7496762,7765831,22975,22979,0_22973,0_22977,5,+,7496762,7765831,22975,22979,0_22973,0_22977,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 252_1,52507403,52758519,5894,5900,2_21990,2_22483,6,37101740,37356288,23288,23296,0_23286,0_23294,6,+,37101740,37356288,23288,23296,0_23286,0_23294,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 253_1,38777406,38997779,5519,5527,2_21464,2_21468,8,38214473,38728481,23300,23314,0_23298,0_23312,8,+,38214473,38728481,23300,23314,0_23298,0_23312,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 254_1,3866316,4186569,4681,4695,2_22090,2_21595,9,42893119,43335700,23364,23376,0_23362,0_23374,9,+,42893119,43335700,23364,23376,0_23362,0_23374,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 256_1,34372750,34657992,5396,5407,2_22363,2_21527,6,44958964,45628536,23400,23415,0_23398,0_23413,6,+,44958964,45628536,23400,23415,0_23398,0_23413,Lachesis_group3,Sbro
Tgra,Azeb,CM056597.1,HiC_scaffold_21.0,Azeb_vs_Tgra: 257_1,9965432,14316201,4868,4966,2_21601,2_22140,19,50133870,96231867,23480,24132,0_23478,0_24130,19,+,50133870,96231867,23480,24132,0_23478,0_24130,Lachesis_group3,Sbro
Tgra,Azeb,CM056598.1,HiC_scaffold_13.0,Azeb_vs_Tgra: 112_1,19804418,20727046,6476,6508,2_8618,2_8860,15,6369386,7677598,11280,11303,0_11278,0_11300,15,+,6369386,7677598,11280,11303,0_11278,0_11300,Lachesis_group4,Sbro
Tgra,Azeb,CM056598.1,HiC_scaffold_13.0,Azeb_vs_Tgra: 113_1,27564326,27678453,6672,6676,2_8115,2_8602,5,7733853,7944029,11307,11312,0_11305,0_11310,5,+,7733853,7944029,11307,11312,0_11305,0_11310,Lachesis_group4,Sbro
Tgra,Azeb,CM056598.1,HiC_scaffold_13.0,Azeb_vs_Tgra: 114_1,2394204,2850578,5983,5998,2_8274,2_8070,11,9032503,10222058,11335,11354,0_11333,0_11352,11,+,9032503,10222058,11335,11354,0_11333,0_11352,Lachesis_group4,Sbro
Tgra,Azeb,CM056598.1,HiC_scaffold_13.0,Azeb_vs_Tgra: 117_1,9763,984746,5916,5945,2_8615,2_8162,16,13612331,14807974,11424,11450,0_11422,0_11448,16,+,13612331,14807974,11424,11450,0_11422,0_11448,Lachesis_group4,Sbro
