Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0002013	Tgra	n2	1.0	Terminal	KUTeg_006502	KUTeg_001083
OG0002013	Sbro	n3	1.0	Terminal	EVM0005538.1	EVM0023438.1
OG0002014	N1	n1	1.0	Non-Terminal	EVM0012107.1, KUTeg_000233	KUTeg_001097, EVM0012336.1
OG0002015	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_3.0G1051.1	mikado.HiC_scaffold_3.0G1049.1, mikado.HiC_scaffold_3.0G1050.1
OG0002015	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_3.0G1049.1	mikado.HiC_scaffold_3.0G1050.1
OG0002016	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G14.3	mikado.HiC_scaffold_4.0G14.1, mikado.HiC_scaffold_4.0G14.2
OG0002016	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G14.1	mikado.HiC_scaffold_4.0G14.2
OG0002017	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_15.0G2506.1	mikado.HiC_scaffold_15.0G2505.1, mikado.HiC_scaffold_4.0G57.1, mikado.HiC_scaffold_21.0G791.1, mikado.HiC_scaffold_4.0G61.1
OG0002017	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_15.0G2505.1	mikado.HiC_scaffold_4.0G57.1, mikado.HiC_scaffold_21.0G791.1, mikado.HiC_scaffold_4.0G61.1
OG0002017	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G57.1, mikado.HiC_scaffold_21.0G791.1	mikado.HiC_scaffold_4.0G61.1
OG0002017	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G57.1	mikado.HiC_scaffold_21.0G791.1
OG0002018	Tgra	n2	1.0	Terminal	KUTeg_015522, KUTeg_015520	KUTeg_015521
OG0002018	Tgra	n3	1.0	Terminal	KUTeg_015522	KUTeg_015520
OG0002019	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G77.1	mikado.HiC_scaffold_4.0G76.1
OG0002019	Sbro	n3	1.0	Terminal	EVM0009695.1	EVM0000059.1
OG0002020	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_301G1.1	mikado.HiC_scaffold_4.0G98.1, mikado.HiC_scaffold_301G2.1
OG0002020	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G98.1	mikado.HiC_scaffold_301G2.1
OG0002021	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_11.0G525.1	mikado.HiC_scaffold_4.0G111.1, mikado.HiC_scaffold_4.0G386.1, mikado.HiC_scaffold_13.0G1050.2, mikado.HiC_scaffold_13.0G1050.1
OG0002021	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G111.1	mikado.HiC_scaffold_4.0G386.1, mikado.HiC_scaffold_13.0G1050.2, mikado.HiC_scaffold_13.0G1050.1
OG0002021	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G386.1	mikado.HiC_scaffold_13.0G1050.2, mikado.HiC_scaffold_13.0G1050.1
OG0002021	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_13.0G1050.2	mikado.HiC_scaffold_13.0G1050.1
OG0002022	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G135.1	mikado.HiC_scaffold_4.0G132.1
OG0002022	Tgra	n3	1.0	Terminal	KUTeg_014877	KUTeg_015399
OG0002023	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G131.1	mikado.HiC_scaffold_4.0G134.1, mikado.HiC_scaffold_4.0G136.1, mikado.HiC_scaffold_4.0G133.1
OG0002023	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G134.1	mikado.HiC_scaffold_4.0G136.1, mikado.HiC_scaffold_4.0G133.1
OG0002023	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G136.1	mikado.HiC_scaffold_4.0G133.1
OG0002024	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G167.1, mikado.HiC_scaffold_4.0G165.1	mikado.HiC_scaffold_4.0G168.1
OG0002024	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G167.1	mikado.HiC_scaffold_4.0G165.1
OG0002025	Tgra	n1	1.0	Terminal	KUTeg_015478	KUTeg_015477, KUTeg_015150, KUTeg_015479
OG0002025	Tgra	n2	1.0	Terminal	KUTeg_015477	KUTeg_015150, KUTeg_015479
OG0002025	Tgra	n3	1.0	Terminal	KUTeg_015150	KUTeg_015479
OG0002026	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_4.0G296.1, EVM0021232.1	KUTeg_021077, EVM0013578.1, mikado.HiC_scaffold_15.0G1283.1
OG0002027	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_21.0G481.1	mikado.HiC_scaffold_4.0G339.1, mikado.HiC_scaffold_4.0G914.1
OG0002027	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G339.1	mikado.HiC_scaffold_4.0G914.1
OG0002027	Sbro	n3	1.0	Terminal	EVM0013968.1	EVM0018703.1
OG0002028	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_4.0G364.1	mikado.HiC_scaffold_4.0G363.1, mikado.HiC_scaffold_4.0G360.1, mikado.HiC_scaffold_4.0G359.1, mikado.HiC_scaffold_4.0G362.1
OG0002028	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G363.1, mikado.HiC_scaffold_4.0G360.1	mikado.HiC_scaffold_4.0G359.1, mikado.HiC_scaffold_4.0G362.1
OG0002028	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G363.1	mikado.HiC_scaffold_4.0G360.1
OG0002028	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G359.1	mikado.HiC_scaffold_4.0G362.1
OG0002029	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_4.0G367.1	mikado.HiC_scaffold_10.0G580.1, mikado.HiC_scaffold_10.0G593.1, mikado.HiC_scaffold_21.0G202.1, mikado.HiC_scaffold_21.0G203.1
OG0002029	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_10.0G580.1, mikado.HiC_scaffold_10.0G593.1	mikado.HiC_scaffold_21.0G202.1, mikado.HiC_scaffold_21.0G203.1
OG0002029	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_10.0G580.1	mikado.HiC_scaffold_10.0G593.1
OG0002029	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_21.0G202.1	mikado.HiC_scaffold_21.0G203.1
OG0002030	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_4.0G681.1	mikado.HiC_scaffold_4.0G964.1, mikado.HiC_scaffold_4.0G963.1, mikado.HiC_scaffold_4.0G373.1, mikado.HiC_scaffold_13.0G1456.1
OG0002030	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G964.1, mikado.HiC_scaffold_4.0G963.1	mikado.HiC_scaffold_4.0G373.1, mikado.HiC_scaffold_13.0G1456.1
OG0002030	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G964.1	mikado.HiC_scaffold_4.0G963.1
OG0002030	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G373.1	mikado.HiC_scaffold_13.0G1456.1
OG0002031	Tgra	n2	1.0	Terminal	KUTeg_006192	KUTeg_006190
OG0002031	Sbro	n3	1.0	Terminal	EVM0004823.1	EVM0021803.1
OG0002032	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_14.0G1176.1	mikado.HiC_scaffold_4.0G594.1, mikado.HiC_scaffold_4.0G590.1, mikado.HiC_scaffold_4.0G446.1, mikado.HiC_scaffold_4.0G593.1
OG0002032	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G594.1, mikado.HiC_scaffold_4.0G590.1, mikado.HiC_scaffold_4.0G446.1	mikado.HiC_scaffold_4.0G593.1
OG0002032	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G594.1, mikado.HiC_scaffold_4.0G590.1	mikado.HiC_scaffold_4.0G446.1
OG0002032	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G594.1	mikado.HiC_scaffold_4.0G590.1
OG0002033	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G483.1	mikado.HiC_scaffold_4.0G481.1
OG0002033	Sbro	n3	1.0	Terminal	EVM0010354.1	EVM0009913.1
OG0002034	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_18.0G782.1	mikado.HiC_scaffold_21.0G760.1, mikado.HiC_scaffold_14.0G927.1, mikado.HiC_scaffold_4.0G484.1, mikado.HiC_scaffold_15.0G1943.1
OG0002034	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_21.0G760.1	mikado.HiC_scaffold_14.0G927.1, mikado.HiC_scaffold_4.0G484.1, mikado.HiC_scaffold_15.0G1943.1
OG0002034	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_14.0G927.1, mikado.HiC_scaffold_4.0G484.1	mikado.HiC_scaffold_15.0G1943.1
OG0002034	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_14.0G927.1	mikado.HiC_scaffold_4.0G484.1
OG0002035	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_9.0G182.1	mikado.HiC_scaffold_4.0G531.1
OG0002035	Sbro	n2	1.0	Terminal	EVM0014284.1, EVM0022058.1	EVM0003320.1
OG0002035	Sbro	n3	1.0	Terminal	EVM0014284.1	EVM0022058.1
OG0002036	Tgra	n2	1.0	Terminal	KUTeg_015443, KUTeg_015449	KUTeg_015444
OG0002036	Tgra	n3	1.0	Terminal	KUTeg_015443	KUTeg_015449
OG0002037	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G609.1, mikado.HiC_scaffold_4.0G610.1	mikado.HiC_scaffold_16.0G248.1
OG0002037	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G609.1	mikado.HiC_scaffold_4.0G610.1
OG0002038	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G615.2	mikado.HiC_scaffold_4.0G615.1
OG0002038	Tgra	n3	1.0	Terminal	KUTeg_012794	KUTeg_012797
OG0002039	Tgra	n2	1.0	Terminal	KUTeg_002825, KUTeg_002823	KUTeg_014650
OG0002039	Tgra	n3	1.0	Terminal	KUTeg_002825	KUTeg_002823
OG0002040	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G751.1, mikado.HiC_scaffold_4.0G752.1	mikado.HiC_scaffold_5.0G1038.1
OG0002040	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G751.1	mikado.HiC_scaffold_4.0G752.1
OG0002041	Sbro	n2	1.0	Terminal	EVM0012464.1	EVM0018546.1
OG0002041	Tgra	n3	1.0	Terminal	KUTeg_011262	KUTeg_015000
OG0002042	Sbro	n1	1.0	Terminal	EVM0006927.1	EVM0005113.1, EVM0009987.1, EVM0007200.1
OG0002042	Sbro	n2	1.0	Terminal	EVM0005113.1	EVM0009987.1, EVM0007200.1
OG0002042	Sbro	n3	1.0	Terminal	EVM0009987.1	EVM0007200.1
OG0002043	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G776.2, mikado.HiC_scaffold_4.0G776.1	mikado.HiC_scaffold_10.0G536.1
OG0002043	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G776.2	mikado.HiC_scaffold_4.0G776.1
OG0002044	Sbro	n2	1.0	Terminal	EVM0016486.1	EVM0021693.1, EVM0014792.1
OG0002044	Sbro	n3	1.0	Terminal	EVM0021693.1	EVM0014792.1
OG0002045	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_5.0G1242.1	mikado.HiC_scaffold_4.0G825.1, mikado.HiC_scaffold_5.0G1243.1, mikado.HiC_scaffold_7.0G1113.1, mikado.HiC_scaffold_14.0G1220.1
OG0002045	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G825.1	mikado.HiC_scaffold_5.0G1243.1, mikado.HiC_scaffold_7.0G1113.1, mikado.HiC_scaffold_14.0G1220.1
OG0002045	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G1243.1, mikado.HiC_scaffold_7.0G1113.1	mikado.HiC_scaffold_14.0G1220.1
OG0002045	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G1243.1	mikado.HiC_scaffold_7.0G1113.1
OG0002046	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G876.1	mikado.HiC_scaffold_4.0G861.1, mikado.HiC_scaffold_4.0G861.2
OG0002046	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G861.1	mikado.HiC_scaffold_4.0G861.2
OG0002046	Tgra	n3	1.0	Terminal	KUTeg_017804	KUTeg_017806
OG0002047	Tgra	n2	1.0	Terminal	KUTeg_005762	KUTeg_014963
OG0002047	Sbro	n3	1.0	Terminal	EVM0017201.1	EVM0018847.1
OG0002048	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_4.0G909.1	mikado.HiC_scaffold_4.0G909.2
OG0002048	Tgra	n3	1.0	Terminal	KUTeg_015212	KUTeg_014944
OG0002049	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_4.0G929.1, mikado.HiC_scaffold_4.0G929.4	mikado.HiC_scaffold_4.0G929.2
OG0002049	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G929.1	mikado.HiC_scaffold_4.0G929.4
OG0002050	Tgra	n2	1.0	Terminal	KUTeg_015428	KUTeg_015427, KUTeg_015422
OG0002050	Tgra	n3	1.0	Terminal	KUTeg_015427	KUTeg_015422
OG0002051	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_4.0G965.1, EVM0003565.1	mikado.HiC_scaffold_4.0G966.1, EVM0013942.1, KUTeg_010587
OG0002052	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_14.0G646.1, mikado.HiC_scaffold_4.0G976.1	mikado.HiC_scaffold_14.0G648.1
OG0002052	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_14.0G646.1	mikado.HiC_scaffold_4.0G976.1
OG0002053	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_16.0G1025.1, EVM0020375.1	EVM0012179.1, mikado.HiC_scaffold_4.0G982.1, mikado.HiC_scaffold_5.0G744.1
OG0002053	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_4.0G982.1	mikado.HiC_scaffold_5.0G744.1
OG0002054	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_21.0G562.1	mikado.HiC_scaffold_41G2.1, mikado.HiC_scaffold_135G2.1, mikado.HiC_scaffold_21.0G413.1, mikado.HiC_scaffold_21.0G144.1
OG0002054	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_41G2.1, mikado.HiC_scaffold_135G2.1	mikado.HiC_scaffold_21.0G413.1, mikado.HiC_scaffold_21.0G144.1
OG0002054	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_41G2.1	mikado.HiC_scaffold_135G2.1
OG0002054	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_21.0G413.1	mikado.HiC_scaffold_21.0G144.1
OG0002055	Tgra	n2	1.0	Terminal	KUTeg_017950	KUTeg_024834
OG0002055	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G11.2	mikado.HiC_scaffold_5.0G11.1
OG0002056	Tgra	n2	1.0	Terminal	KUTeg_010620	KUTeg_017704
OG0002056	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G23.2	mikado.HiC_scaffold_5.0G23.1
OG0002057	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G24.1	mikado.HiC_scaffold_5.0G25.1
OG0002057	Sbro	n3	1.0	Terminal	EVM0011486.1	EVM0005728.1
OG0002058	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_5.0G88.1	mikado.HiC_scaffold_5.0G91.1, mikado.HiC_scaffold_5.0G90.1, mikado.HiC_scaffold_16.0G1209.1, mikado.HiC_scaffold_5.0G89.1
OG0002058	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G91.1, mikado.HiC_scaffold_5.0G90.1, mikado.HiC_scaffold_16.0G1209.1	mikado.HiC_scaffold_5.0G89.1
OG0002058	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G91.1	mikado.HiC_scaffold_5.0G90.1, mikado.HiC_scaffold_16.0G1209.1
OG0002058	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G90.1	mikado.HiC_scaffold_16.0G1209.1
OG0002059	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_19.0G937.1	mikado.HiC_scaffold_19.0G113.1, mikado.HiC_scaffold_19.0G114.1, mikado.HiC_scaffold_5.0G107.1, mikado.HiC_scaffold_7.0G1063.1
OG0002059	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_19.0G113.1, mikado.HiC_scaffold_19.0G114.1	mikado.HiC_scaffold_5.0G107.1, mikado.HiC_scaffold_7.0G1063.1
OG0002059	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_19.0G113.1	mikado.HiC_scaffold_19.0G114.1
OG0002059	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G107.1	mikado.HiC_scaffold_7.0G1063.1
OG0002060	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G118.1, mikado.HiC_scaffold_5.0G117.1	mikado.HiC_scaffold_5.0G112.1
OG0002060	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G118.1	mikado.HiC_scaffold_5.0G117.1
OG0002061	Sbro	n2	1.0	Terminal	EVM0023257.1	EVM0010389.1, EVM0011712.1
OG0002061	Sbro	n3	1.0	Terminal	EVM0010389.1	EVM0011712.1
OG0002062	Tgra	n2	1.0	Terminal	KUTeg_017519, KUTeg_020007	KUTeg_020006
OG0002062	Tgra	n3	1.0	Terminal	KUTeg_017519	KUTeg_020007
OG0002063	Sbro	n1	1.0	Terminal	EVM0017404.1, EVM0001451.1	EVM0020675.1
OG0002063	Sbro	n2	1.0	Terminal	EVM0017404.1	EVM0001451.1
OG0002063	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G167.1	mikado.HiC_scaffold_5.0G166.1
OG0002064	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G171.2	mikado.HiC_scaffold_5.0G171.1
OG0002064	Tgra	n3	1.0	Terminal	KUTeg_017444	KUTeg_017420
OG0002065	Sbro	n2	1.0	Terminal	EVM0010292.1	EVM0016360.1, EVM0017150.1
OG0002065	Sbro	n3	1.0	Terminal	EVM0016360.1	EVM0017150.1
OG0002066	N0	n1	0.6666666666666666	Non-Terminal: STRIDE	mikado.HiC_scaffold_5.0G198.1, KUTeg_017729	mikado.HiC_scaffold_5.0G209.1, KUTeg_017725
OG0002067	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G230.1, mikado.HiC_scaffold_5.0G229.1	mikado.HiC_scaffold_5.0G232.1
OG0002067	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G230.1	mikado.HiC_scaffold_5.0G229.1
OG0002068	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_7.0G465.1, mikado.HiC_scaffold_7.0G464.1	mikado.HiC_scaffold_5.0G244.1
OG0002068	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_7.0G465.1	mikado.HiC_scaffold_7.0G464.1
OG0002069	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G289.1, mikado.HiC_scaffold_5.0G283.1	mikado.HiC_scaffold_5.0G294.1
OG0002069	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G289.1	mikado.HiC_scaffold_5.0G283.1
OG0002070	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G284.1	mikado.HiC_scaffold_5.0G290.1
OG0002070	Tgra	n3	1.0	Terminal	KUTeg_018058	KUTeg_009003
OG0002071	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G308.1	mikado.HiC_scaffold_5.0G308.3, mikado.HiC_scaffold_5.0G308.2
OG0002071	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G308.3	mikado.HiC_scaffold_5.0G308.2
OG0002072	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_5.0G320.1, EVM0018330.1	mikado.HiC_scaffold_5.0G321.1, KUTeg_018342, EVM0002966.1
OG0002073	Tgra	n2	1.0	Terminal	KUTeg_018139	KUTeg_018136
OG0002073	Sbro	n3	1.0	Terminal	EVM0003571.1	EVM0023621.1
OG0002074	Tgra	n2	1.0	Terminal	KUTeg_017435	KUTeg_018140
OG0002074	Sbro	n3	1.0	Terminal	EVM0004935.1	EVM0015357.1
OG0002075	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_17.0G461.1	mikado.HiC_scaffold_17.0G460.1, mikado.HiC_scaffold_5.0G343.1
OG0002075	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_17.0G460.1	mikado.HiC_scaffold_5.0G343.1
OG0002076	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_17.0G597.1	mikado.HiC_scaffold_5.0G375.1, mikado.HiC_scaffold_5.0G376.1
OG0002076	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G375.1	mikado.HiC_scaffold_5.0G376.1
OG0002077	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_17.0G886.1	mikado.HiC_scaffold_5.0G377.1, mikado.HiC_scaffold_17.0G6.1, mikado.HiC_scaffold_10.0G85.1, mikado.HiC_scaffold_16.0G188.1
OG0002077	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G377.1, mikado.HiC_scaffold_17.0G6.1, mikado.HiC_scaffold_10.0G85.1	mikado.HiC_scaffold_16.0G188.1
OG0002077	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G377.1, mikado.HiC_scaffold_17.0G6.1	mikado.HiC_scaffold_10.0G85.1
OG0002077	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G377.1	mikado.HiC_scaffold_17.0G6.1
OG0002078	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G383.1	mikado.HiC_scaffold_5.0G383.2
OG0002078	Sbro	n3	1.0	Terminal	EVM0015513.1	EVM0016015.1
OG0002079	Tgra	n2	1.0	Terminal	KUTeg_018417	KUTeg_011520
OG0002079	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G391.1	mikado.HiC_scaffold_5.0G391.2
OG0002080	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_10.0G689.1	mikado.HiC_scaffold_14.0G545.1, mikado.HiC_scaffold_15.0G1013.1, mikado.HiC_scaffold_5.0G720.1, mikado.HiC_scaffold_5.0G412.1
OG0002080	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_14.0G545.1	mikado.HiC_scaffold_15.0G1013.1, mikado.HiC_scaffold_5.0G720.1, mikado.HiC_scaffold_5.0G412.1
OG0002080	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_15.0G1013.1	mikado.HiC_scaffold_5.0G720.1, mikado.HiC_scaffold_5.0G412.1
OG0002080	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G720.1	mikado.HiC_scaffold_5.0G412.1
OG0002081	Sbro	n2	1.0	Terminal	EVM0015400.1	EVM0005980.1
OG0002081	Tgra	n3	1.0	Terminal	KUTeg_000021	KUTeg_018339
OG0002082	Tgra	n2	1.0	Terminal	KUTeg_017971	KUTeg_018053, KUTeg_018054
OG0002082	Tgra	n3	1.0	Terminal	KUTeg_018053	KUTeg_018054
OG0002083	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_15.0G1910.1	mikado.HiC_scaffold_5.0G478.1
OG0002083	Tgra	n3	1.0	Terminal	KUTeg_019145	KUTeg_019143
OG0002084	Tgra	n2	1.0	Terminal	KUTeg_017927	KUTeg_014590
OG0002084	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G536.1	mikado.HiC_scaffold_5.0G538.1
OG0002085	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_17.0G324.1	mikado.HiC_scaffold_17.0G323.1, mikado.HiC_scaffold_5.0G1033.1, mikado.HiC_scaffold_5.0G541.1, mikado.HiC_scaffold_17.0G322.1
OG0002085	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_17.0G323.1, mikado.HiC_scaffold_5.0G1033.1, mikado.HiC_scaffold_5.0G541.1	mikado.HiC_scaffold_17.0G322.1
OG0002085	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_17.0G323.1	mikado.HiC_scaffold_5.0G1033.1, mikado.HiC_scaffold_5.0G541.1
OG0002085	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G1033.1	mikado.HiC_scaffold_5.0G541.1
OG0002086	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G570.1, mikado.HiC_scaffold_5.0G570.2	mikado.HiC_scaffold_5.0G571.1
OG0002086	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G570.1	mikado.HiC_scaffold_5.0G570.2
OG0002087	Sbro	n2	1.0	Terminal	EVM0006705.1	EVM0004822.1
OG0002087	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G596.1	mikado.HiC_scaffold_5.0G598.1
OG0002088	Tgra	n2	1.0	Terminal	KUTeg_018276, KUTeg_018278	KUTeg_018279
OG0002088	Tgra	n3	1.0	Terminal	KUTeg_018276	KUTeg_018278
OG0002089	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G680.1	mikado.HiC_scaffold_5.0G680.2
OG0002089	Tgra	n3	1.0	Terminal	KUTeg_007688	KUTeg_017490
OG0002090	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_8.8335562G328.1	mikado.HiC_scaffold_5.0G691.1, mikado.HiC_scaffold_900G1.1, mikado.HiC_scaffold_8.8335562G334.1
OG0002090	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G691.1, mikado.HiC_scaffold_900G1.1	mikado.HiC_scaffold_8.8335562G334.1
OG0002090	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G691.1	mikado.HiC_scaffold_900G1.1
OG0002091	N0	n0	0.6666666666666666	Non-Terminal	EVM0002112.1, KUTeg_018131, mikado.HiC_scaffold_5.0G697.1	EVM0023742.1, mikado.HiC_scaffold_5.0G696.1
OG0002092	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_5.0G701.1, KUTeg_018078	mikado.HiC_scaffold_5.0G702.1, KUTeg_018077, EVM0018232.1
OG0002093	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G717.2, mikado.HiC_scaffold_5.0G717.1	mikado.HiC_scaffold_5.0G718.1
OG0002093	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G717.2	mikado.HiC_scaffold_5.0G717.1
OG0002094	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_5.0G728.1, mikado.HiC_scaffold_5.0G728.3	mikado.HiC_scaffold_5.0G728.2
OG0002094	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G728.1	mikado.HiC_scaffold_5.0G728.3
OG0002095	Tgra	n2	1.0	Terminal	KUTeg_018142	KUTeg_018141
OG0002095	Sbro	n3	1.0	Terminal	EVM0001166.1	EVM0023946.1
OG0002096	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_5.0G762.4, mikado.HiC_scaffold_5.0G762.3	mikado.HiC_scaffold_5.0G762.1
OG0002096	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_5.0G762.4	mikado.HiC_scaffold_5.0G762.3
