Orthogroup	Azeb	Sbro	Tgra
OG0023959			KUTeg_019633
OG0023960			KUTeg_019638
OG0023961			KUTeg_019643
OG0023962			KUTeg_019645
OG0023963			KUTeg_019659
OG0023964			KUTeg_019679
OG0023965			KUTeg_019680
OG0023966			KUTeg_019681
OG0023967			KUTeg_019705
OG0023968			KUTeg_019719
OG0023969			KUTeg_019722
OG0023970			KUTeg_019734
OG0023971			KUTeg_019735
OG0023972			KUTeg_019750
OG0023973			KUTeg_019751
OG0023974			KUTeg_019754
OG0023975			KUTeg_019755
OG0023976			KUTeg_019757
OG0023977			KUTeg_019758
OG0023978			KUTeg_019761
OG0023979			KUTeg_019778
OG0023980			KUTeg_019784
OG0023981			KUTeg_019803
OG0023982			KUTeg_019821
OG0023983			KUTeg_019822
OG0023984			KUTeg_019823
OG0023985			KUTeg_019827
OG0023986			KUTeg_019841
OG0023987			KUTeg_019846
OG0023988			KUTeg_019847
OG0023989			KUTeg_019853
OG0023990			KUTeg_019857
OG0023991			KUTeg_019858
OG0023992			KUTeg_019878
OG0023993			KUTeg_019882
OG0023994			KUTeg_019912
OG0023995			KUTeg_019935
OG0023996			KUTeg_019936
OG0023997			KUTeg_019952
OG0023998			KUTeg_019953
OG0023999			KUTeg_019959
OG0024000			KUTeg_019960
OG0024001			KUTeg_019963
OG0024002			KUTeg_019971
OG0024003			KUTeg_019990
OG0024004			KUTeg_020019
OG0024005			KUTeg_020024
OG0024006			KUTeg_020031
OG0024007			KUTeg_020034
OG0024008			KUTeg_018768
OG0024009			KUTeg_018781
OG0024010			KUTeg_018787
OG0024011			KUTeg_018798
OG0024012			KUTeg_018750
OG0024013			KUTeg_018752
OG0024014			KUTeg_018734
OG0024015			KUTeg_018688
OG0024016			KUTeg_018691
OG0024017			KUTeg_018696
OG0024018			KUTeg_018721
OG0024019			KUTeg_018610
OG0024020			KUTeg_018615
OG0024021			KUTeg_017431
OG0024022			KUTeg_017439
OG0024023			KUTeg_017443
OG0024024			KUTeg_017452
OG0024025			KUTeg_017458
OG0024026			KUTeg_017471
OG0024027			KUTeg_017480
OG0024028			KUTeg_017481
OG0024029			KUTeg_017484
OG0024030			KUTeg_017495
OG0024031			KUTeg_017499
OG0024032			KUTeg_017506
OG0024033			KUTeg_017513
OG0024034			KUTeg_017514
OG0024035			KUTeg_017534
OG0024036			KUTeg_017539
OG0024037			KUTeg_017541
OG0024038			KUTeg_017562
OG0024039			KUTeg_017564
OG0024040			KUTeg_017577
OG0024041			KUTeg_017582
OG0024042			KUTeg_017584
OG0024043			KUTeg_017585
OG0024044			KUTeg_017586
OG0024045			KUTeg_017593
OG0024046			KUTeg_017594
OG0024047			KUTeg_017613
OG0024048			KUTeg_017614
OG0024049			KUTeg_017638
OG0024050			KUTeg_017649
OG0024051			KUTeg_017650
OG0024052			KUTeg_017651
OG0024053			KUTeg_017654
OG0024054			KUTeg_017677
OG0024055			KUTeg_017688
OG0024056			KUTeg_017694
OG0024057			KUTeg_017697
OG0024058			KUTeg_017700
OG0024059			KUTeg_017705
OG0024060			KUTeg_017721
OG0024061			KUTeg_017724
OG0024062			KUTeg_017740
OG0024063			KUTeg_017744
OG0024064			KUTeg_017753
OG0024065			KUTeg_017754
OG0024066			KUTeg_017756
OG0024067			KUTeg_017760
OG0024068			KUTeg_017781
OG0024069			KUTeg_017787
OG0024070			KUTeg_017789
OG0024071			KUTeg_017790
OG0024072			KUTeg_017802
OG0024073			KUTeg_017814
OG0024074			KUTeg_017816
OG0024075			KUTeg_017817
OG0024076			KUTeg_017820
OG0024077			KUTeg_017830
OG0024078			KUTeg_017832
OG0024079			KUTeg_017838
OG0024080			KUTeg_017840
OG0024081			KUTeg_017856
OG0024082			KUTeg_017882
OG0024083			KUTeg_017889
OG0024084			KUTeg_017909
OG0024085			KUTeg_017926
OG0024086			KUTeg_017937
OG0024087			KUTeg_017939
OG0024088			KUTeg_017946
OG0024089			KUTeg_017949
OG0024090			KUTeg_017970
OG0024091			KUTeg_017974
OG0024092			KUTeg_017977
OG0024093			KUTeg_017988
OG0024094			KUTeg_017990
OG0024095			KUTeg_017995
OG0024096			KUTeg_018000
OG0024097			KUTeg_018011
OG0024098			KUTeg_018021
OG0024099			KUTeg_018036
OG0024100			KUTeg_018042
OG0024101			KUTeg_018049
OG0024102			KUTeg_018055
OG0024103			KUTeg_018079
OG0024104			KUTeg_018080
OG0024105			KUTeg_018087
OG0024106			KUTeg_018090
OG0024107			KUTeg_018097
OG0024108			KUTeg_018103
OG0024109			KUTeg_018104
OG0024110			KUTeg_018112
OG0024111			KUTeg_018118
OG0024112			KUTeg_018123
OG0024113			KUTeg_018127
OG0024114			KUTeg_018147
OG0024115			KUTeg_018148
OG0024116			KUTeg_018150
OG0024117			KUTeg_018159
OG0024118			KUTeg_018165
OG0024119			KUTeg_018171
OG0024120			KUTeg_018183
OG0024121			KUTeg_018198
OG0024122			KUTeg_018208
OG0024123			KUTeg_018215
OG0024124			KUTeg_018220
OG0024125			KUTeg_018239
OG0024126			KUTeg_018246
OG0024127			KUTeg_018247
OG0024128			KUTeg_018251
OG0024129			KUTeg_018252
OG0024130			KUTeg_018266
OG0024131			KUTeg_018268
OG0024132			KUTeg_018269
OG0024133			KUTeg_018273
OG0024134			KUTeg_018280
OG0024135			KUTeg_018287
OG0024136			KUTeg_018299
OG0024137			KUTeg_018301
OG0024138			KUTeg_018302
OG0024139			KUTeg_018304
OG0024140			KUTeg_018329
OG0024141			KUTeg_018330
OG0024142			KUTeg_018334
OG0024143			KUTeg_018347
OG0024144			KUTeg_018356
OG0024145			KUTeg_018361
OG0024146			KUTeg_018367
OG0024147			KUTeg_018368
OG0024148			KUTeg_018375
OG0024149			KUTeg_018378
OG0024150			KUTeg_018396
OG0024151			KUTeg_018397
OG0024152			KUTeg_018402
OG0024153			KUTeg_018406
OG0024154			KUTeg_018410
OG0024155			KUTeg_018418
OG0024156			KUTeg_018420
OG0024157			KUTeg_018437
OG0024158			KUTeg_018438
OG0024159			KUTeg_018451
OG0024160			KUTeg_018453
OG0024161			KUTeg_018462
OG0024162			KUTeg_018464
OG0024163			KUTeg_018467
OG0024164			KUTeg_018471
OG0024165			KUTeg_018472
OG0024166			KUTeg_018476
OG0024167			KUTeg_018479
OG0024168			KUTeg_018497
OG0024169			KUTeg_018505
OG0024170			KUTeg_018506
OG0024171			KUTeg_018507
OG0024172			KUTeg_018511
OG0024173			KUTeg_018536
OG0024174			KUTeg_018543
OG0024175			KUTeg_018546
OG0024176			KUTeg_018547
OG0024177			KUTeg_018554
OG0024178			KUTeg_018583
OG0024179			KUTeg_018584
OG0024180			KUTeg_018588
OG0024181			KUTeg_018594
OG0024182			KUTeg_018598
OG0024183			KUTeg_018600
OG0024184			KUTeg_018604
OG0024185			KUTeg_017413
OG0024186			KUTeg_017410
OG0024187			KUTeg_017379
OG0024188			KUTeg_017380
OG0024189			KUTeg_017374
OG0024190			KUTeg_017370
OG0024191			KUTeg_017342
OG0024192			KUTeg_017334
OG0024193			KUTeg_017332
OG0024194			KUTeg_017325
OG0024195			KUTeg_017317
OG0024196			KUTeg_017290
OG0024197			KUTeg_017292
OG0024198			KUTeg_017280
OG0024199			KUTeg_017274
OG0024200			KUTeg_017254
OG0024201			KUTeg_017225
OG0024202			KUTeg_017210
OG0024203			KUTeg_015797
OG0024204			KUTeg_015805
OG0024205			KUTeg_015816
OG0024206			KUTeg_015817
OG0024207			KUTeg_015827
OG0024208			KUTeg_015852
OG0024209			KUTeg_015856
OG0024210			KUTeg_015881
OG0024211			KUTeg_015882
OG0024212			KUTeg_015884
OG0024213			KUTeg_015886
OG0024214			KUTeg_015897
OG0024215			KUTeg_015898
OG0024216			KUTeg_015910
OG0024217			KUTeg_015911
OG0024218			KUTeg_015913
OG0024219			KUTeg_015914
OG0024220			KUTeg_015919
OG0024221			KUTeg_015920
OG0024222			KUTeg_015923
OG0024223			KUTeg_015924
OG0024224			KUTeg_015935
OG0024225			KUTeg_015936
OG0024226			KUTeg_015940
OG0024227			KUTeg_015941
OG0024228			KUTeg_015952
OG0024229			KUTeg_015958
OG0024230			KUTeg_015965
OG0024231			KUTeg_015966
OG0024232			KUTeg_015968
OG0024233			KUTeg_015970
OG0024234			KUTeg_015978
OG0024235			KUTeg_015979
OG0024236			KUTeg_015982
OG0024237			KUTeg_015984
OG0024238			KUTeg_015986
OG0024239			KUTeg_015990
OG0024240			KUTeg_016006
OG0024241			KUTeg_016031
OG0024242			KUTeg_016053
OG0024243			KUTeg_016058
OG0024244			KUTeg_016059
OG0024245			KUTeg_016073
OG0024246			KUTeg_016103
OG0024247			KUTeg_016106
OG0024248			KUTeg_016133
OG0024249			KUTeg_016138
OG0024250			KUTeg_016146
OG0024251			KUTeg_016174
OG0024252			KUTeg_016183
OG0024253			KUTeg_016188
OG0024254			KUTeg_016189
OG0024255			KUTeg_016201
OG0024256			KUTeg_016216
OG0024257			KUTeg_016219
OG0024258			KUTeg_016244
OG0024259			KUTeg_016245
OG0024260			KUTeg_016248
OG0024261			KUTeg_016257
OG0024262			KUTeg_016258
OG0024263			KUTeg_016265
OG0024264			KUTeg_016274
OG0024265			KUTeg_016280
OG0024266			KUTeg_016288
OG0024267			KUTeg_016296
OG0024268			KUTeg_016297
OG0024269			KUTeg_016300
OG0024270			KUTeg_016308
OG0024271			KUTeg_016310
OG0024272			KUTeg_016314
OG0024273			KUTeg_016315
OG0024274			KUTeg_016317
OG0024275			KUTeg_016323
OG0024276			KUTeg_016340
OG0024277			KUTeg_016341
OG0024278			KUTeg_016351
OG0024279			KUTeg_016356
OG0024280			KUTeg_016357
OG0024281			KUTeg_016358
OG0024282			KUTeg_016373
OG0024283			KUTeg_016374
OG0024284			KUTeg_016381
OG0024285			KUTeg_016397
OG0024286			KUTeg_016411
OG0024287			KUTeg_016421
OG0024288			KUTeg_016422
OG0024289			KUTeg_016423
OG0024290			KUTeg_016424
OG0024291			KUTeg_016425
OG0024292			KUTeg_016431
OG0024293			KUTeg_016433
OG0024294			KUTeg_016445
OG0024295			KUTeg_016446
OG0024296			KUTeg_016447
OG0024297			KUTeg_016469
OG0024298			KUTeg_016471
OG0024299			KUTeg_016482
OG0024300			KUTeg_016488
OG0024301			KUTeg_016490
OG0024302			KUTeg_016504
OG0024303			KUTeg_016514
OG0024304			KUTeg_016515
OG0024305			KUTeg_016517
OG0024306			KUTeg_016519
OG0024307			KUTeg_016554
OG0024308			KUTeg_016564
OG0024309			KUTeg_016571
OG0024310			KUTeg_016584
OG0024311			KUTeg_016587
OG0024312			KUTeg_016592
OG0024313			KUTeg_016598
OG0024314			KUTeg_016599
OG0024315			KUTeg_016602
OG0024316			KUTeg_016618
OG0024317			KUTeg_016621
OG0024318			KUTeg_016637
OG0024319			KUTeg_016639
OG0024320			KUTeg_016656
OG0024321			KUTeg_016658
OG0024322			KUTeg_016664
OG0024323			KUTeg_016672
OG0024324			KUTeg_016677
OG0024325			KUTeg_016691
OG0024326			KUTeg_016695
OG0024327			KUTeg_016699
OG0024328			KUTeg_016701
OG0024329			KUTeg_016726
OG0024330			KUTeg_016729
OG0024331			KUTeg_016745
OG0024332			KUTeg_016750
OG0024333			KUTeg_016752
OG0024334			KUTeg_016755
OG0024335			KUTeg_016756
OG0024336			KUTeg_016761
OG0024337			KUTeg_016766
OG0024338			KUTeg_016776
OG0024339			KUTeg_016781
OG0024340			KUTeg_016790
OG0024341			KUTeg_016807
OG0024342			KUTeg_016808
OG0024343			KUTeg_016829
OG0024344			KUTeg_016830
OG0024345			KUTeg_016832
OG0024346			KUTeg_016841
OG0024347			KUTeg_016842
OG0024348			KUTeg_016844
OG0024349			KUTeg_016846
OG0024350			KUTeg_016850
OG0024351			KUTeg_016851
OG0024352			KUTeg_016852
OG0024353			KUTeg_016863
OG0024354			KUTeg_016864
OG0024355			KUTeg_016867
OG0024356			KUTeg_016871
OG0024357			KUTeg_016874
OG0024358			KUTeg_016892
OG0024359			KUTeg_016901
OG0024360			KUTeg_016903
OG0024361			KUTeg_016915
OG0024362			KUTeg_016937
OG0024363			KUTeg_016949
OG0024364			KUTeg_016955
OG0024365			KUTeg_016956
OG0024366			KUTeg_016957
OG0024367			KUTeg_016977
OG0024368			KUTeg_016990
OG0024369			KUTeg_016993
OG0024370			KUTeg_016995
OG0024371			KUTeg_016996
OG0024372			KUTeg_017004
OG0024373			KUTeg_017011
OG0024374			KUTeg_017021
OG0024375			KUTeg_017029
OG0024376			KUTeg_017033
OG0024377			KUTeg_017050
OG0024378			KUTeg_017060
OG0024379			KUTeg_017064
OG0024380			KUTeg_017066
OG0024381			KUTeg_017067
OG0024382			KUTeg_017074
OG0024383			KUTeg_017080
OG0024384			KUTeg_017088
OG0024385			KUTeg_017094
OG0024386			KUTeg_017103
OG0024387			KUTeg_017114
OG0024388			KUTeg_017130
OG0024389			KUTeg_017131
OG0024390			KUTeg_017132
OG0024391			KUTeg_017133
OG0024392			KUTeg_017143
OG0024393			KUTeg_017144
OG0024394			KUTeg_017151
OG0024395			KUTeg_017158
OG0024396			KUTeg_017178
OG0024397			KUTeg_017192
OG0024398			KUTeg_017193
OG0024399			KUTeg_017194
OG0024400			KUTeg_017198
OG0024401			KUTeg_015698
OG0024402			KUTeg_015701
OG0024403			KUTeg_015721
OG0024404			KUTeg_015728
OG0024405			KUTeg_015738
OG0024406			KUTeg_015742
OG0024407			KUTeg_015745
OG0024408			KUTeg_015752
OG0024409			KUTeg_015753
OG0024410			KUTeg_015757
OG0024411			KUTeg_015758
OG0024412			KUTeg_015779
OG0024413			KUTeg_015693
OG0024414			KUTeg_015681
OG0024415			KUTeg_015674
OG0024416			KUTeg_015675
OG0024417			KUTeg_015676
OG0024418			KUTeg_015677
OG0024419			KUTeg_014884
OG0024420			KUTeg_014885
OG0024421			KUTeg_014889
OG0024422			KUTeg_014922
OG0024423			KUTeg_014933
OG0024424			KUTeg_014952
OG0024425			KUTeg_014956
OG0024426			KUTeg_014971
OG0024427			KUTeg_014972
OG0024428			KUTeg_014974
OG0024429			KUTeg_014987
OG0024430			KUTeg_015004
OG0024431			KUTeg_015005
OG0024432			KUTeg_015006
OG0024433			KUTeg_015012
OG0024434			KUTeg_015013
OG0024435			KUTeg_015016
OG0024436			KUTeg_015027
OG0024437			KUTeg_015033
OG0024438			KUTeg_015042
OG0024439			KUTeg_015047
OG0024440			KUTeg_015054
OG0024441			KUTeg_015064
OG0024442			KUTeg_015076
OG0024443			KUTeg_015087
OG0024444			KUTeg_015117
OG0024445			KUTeg_015118
OG0024446			KUTeg_015119
OG0024447			KUTeg_015120
OG0024448			KUTeg_015126
OG0024449			KUTeg_015136
OG0024450			KUTeg_015144
OG0024451			KUTeg_015149
OG0024452			KUTeg_015154
OG0024453			KUTeg_015158
OG0024454			KUTeg_015159
OG0024455			KUTeg_015168
OG0024456			KUTeg_015174
OG0024457			KUTeg_015182
OG0024458			KUTeg_015186
OG0024459			KUTeg_015187
OG0024460			KUTeg_015205
OG0024461			KUTeg_015209
OG0024462			KUTeg_015211
OG0024463			KUTeg_015216
OG0024464			KUTeg_015220
OG0024465			KUTeg_015229
OG0024466			KUTeg_015234
OG0024467			KUTeg_015238
OG0024468			KUTeg_015259
OG0024469			KUTeg_015284
OG0024470			KUTeg_015287
OG0024471			KUTeg_015298
OG0024472			KUTeg_015304
OG0024473			KUTeg_015312
OG0024474			KUTeg_015313
OG0024475			KUTeg_015317
OG0024476			KUTeg_015326
OG0024477			KUTeg_015344
OG0024478			KUTeg_015368
OG0024479			KUTeg_015382
OG0024480			KUTeg_015396
OG0024481			KUTeg_015397
OG0024482			KUTeg_015408
OG0024483			KUTeg_015424
OG0024484			KUTeg_015426
OG0024485			KUTeg_015432
OG0024486			KUTeg_015446
OG0024487			KUTeg_015447
OG0024488			KUTeg_015466
OG0024489			KUTeg_015475
OG0024490			KUTeg_015481
OG0024491			KUTeg_015482
OG0024492			KUTeg_015484
OG0024493			KUTeg_015496
OG0024494			KUTeg_015504
OG0024495			KUTeg_015509
OG0024496			KUTeg_015519
OG0024497			KUTeg_015528
OG0024498			KUTeg_015545
OG0024499			KUTeg_015548
OG0024500			KUTeg_015557
OG0024501			KUTeg_015570
OG0024502			KUTeg_015573
OG0024503			KUTeg_015576
OG0024504			KUTeg_015579
OG0024505			KUTeg_015584
OG0024506			KUTeg_015589
OG0024507			KUTeg_015590
OG0024508			KUTeg_015591
OG0024509			KUTeg_015604
OG0024510			KUTeg_015606
OG0024511			KUTeg_015616
OG0024512			KUTeg_015629
OG0024513			KUTeg_015630
OG0024514			KUTeg_015632
OG0024515			KUTeg_015633
OG0024516			KUTeg_015645
OG0024517			KUTeg_015651
OG0024518			KUTeg_014872
OG0024519			KUTeg_014864
OG0024520			KUTeg_014862
OG0024521			KUTeg_014837
OG0024522			KUTeg_014818
OG0024523			KUTeg_014825
OG0024524			KUTeg_014826
OG0024525			KUTeg_014795
OG0024526			KUTeg_014792
OG0024527			KUTeg_014771
OG0024528			KUTeg_014736
OG0024529			KUTeg_014705
OG0024530			KUTeg_014676
OG0024531			KUTeg_014671
OG0024532			KUTeg_014652
OG0024533			KUTeg_014642
OG0024534			KUTeg_014610
OG0024535			KUTeg_014611
OG0024536			KUTeg_014614
OG0024537			KUTeg_014620
OG0024538			KUTeg_014625
OG0024539			KUTeg_014635
OG0024540			KUTeg_014595
OG0024541			KUTeg_014593
OG0024542			KUTeg_014589
OG0024543			KUTeg_014588
OG0024544			KUTeg_014582
OG0024545			KUTeg_014580
OG0024546			KUTeg_014535
OG0024547			KUTeg_014548
OG0024548			KUTeg_014550
OG0024549			KUTeg_014554
OG0024550			KUTeg_014557
OG0024551			KUTeg_014558
OG0024552			KUTeg_014560
OG0024553			KUTeg_014533
OG0024554			KUTeg_014529
OG0024555			KUTeg_014526
OG0024556			KUTeg_014524
OG0024557			KUTeg_014525
OG0024558			KUTeg_014522
OG0024559			KUTeg_014517
OG0024560			KUTeg_014518
OG0024561			KUTeg_014515
OG0024562			KUTeg_014509
OG0024563			KUTeg_014506
OG0024564			KUTeg_014496
OG0024565			KUTeg_014499
OG0024566			KUTeg_014477
OG0024567			KUTeg_012864
OG0024568			KUTeg_012873
OG0024569			KUTeg_012874
OG0024570			KUTeg_012895
OG0024571			KUTeg_012898
OG0024572			KUTeg_012899
OG0024573			KUTeg_012907
OG0024574			KUTeg_012912
OG0024575			KUTeg_012924
OG0024576			KUTeg_012931
OG0024577			KUTeg_012944
OG0024578			KUTeg_012947
OG0024579			KUTeg_012952
OG0024580			KUTeg_012959
OG0024581			KUTeg_012974
OG0024582			KUTeg_012990
OG0024583			KUTeg_012997
OG0024584			KUTeg_013008
OG0024585			KUTeg_013009
OG0024586			KUTeg_013014
OG0024587			KUTeg_013021
OG0024588			KUTeg_013035
OG0024589			KUTeg_013040
OG0024590			KUTeg_013051
OG0024591			KUTeg_013052
OG0024592			KUTeg_013058
OG0024593			KUTeg_013060
OG0024594			KUTeg_013061
OG0024595			KUTeg_013065
OG0024596			KUTeg_013074
OG0024597			KUTeg_013075
OG0024598			KUTeg_013099
OG0024599			KUTeg_013106
OG0024600			KUTeg_013118
OG0024601			KUTeg_013127
OG0024602			KUTeg_013138
OG0024603			KUTeg_013139
OG0024604			KUTeg_013142
OG0024605			KUTeg_013146
OG0024606			KUTeg_013147
OG0024607			KUTeg_013155
OG0024608			KUTeg_013159
OG0024609			KUTeg_013168
OG0024610			KUTeg_013178
OG0024611			KUTeg_013179
OG0024612			KUTeg_013182
OG0024613			KUTeg_013198
OG0024614			KUTeg_013210
OG0024615			KUTeg_013224
OG0024616			KUTeg_013229
OG0024617			KUTeg_013231
OG0024618			KUTeg_013238
OG0024619			KUTeg_013243
OG0024620			KUTeg_013245
OG0024621			KUTeg_013246
OG0024622			KUTeg_013252
OG0024623			KUTeg_013260
OG0024624			KUTeg_013268
OG0024625			KUTeg_013270
OG0024626			KUTeg_013271
OG0024627			KUTeg_013272
OG0024628			KUTeg_013273
OG0024629			KUTeg_013286
OG0024630			KUTeg_013288
OG0024631			KUTeg_013293
OG0024632			KUTeg_013305
OG0024633			KUTeg_013318
OG0024634			KUTeg_013321
OG0024635			KUTeg_013326
OG0024636			KUTeg_013344
OG0024637			KUTeg_013355
OG0024638			KUTeg_013359
OG0024639			KUTeg_013369
OG0024640			KUTeg_013385
OG0024641			KUTeg_013386
OG0024642			KUTeg_013409
OG0024643			KUTeg_013416
OG0024644			KUTeg_013418
OG0024645			KUTeg_013420
OG0024646			KUTeg_013422
OG0024647			KUTeg_013424
OG0024648			KUTeg_013425
OG0024649			KUTeg_013434
OG0024650			KUTeg_013450
OG0024651			KUTeg_013461
OG0024652			KUTeg_013467
OG0024653			KUTeg_013474
OG0024654			KUTeg_013478
OG0024655			KUTeg_013490
OG0024656			KUTeg_013496
OG0024657			KUTeg_013501
OG0024658			KUTeg_013506
OG0024659			KUTeg_013507
OG0024660			KUTeg_013516
OG0024661			KUTeg_013534
OG0024662			KUTeg_013545
OG0024663			KUTeg_013559
OG0024664			KUTeg_013561
OG0024665			KUTeg_013566
OG0024666			KUTeg_013568
OG0024667			KUTeg_013570
OG0024668			KUTeg_013573
OG0024669			KUTeg_013607
OG0024670			KUTeg_013614
OG0024671			KUTeg_013621
OG0024672			KUTeg_013628
OG0024673			KUTeg_013634
OG0024674			KUTeg_013647
OG0024675			KUTeg_013649
OG0024676			KUTeg_013658
OG0024677			KUTeg_013681
OG0024678			KUTeg_013696
OG0024679			KUTeg_013698
OG0024680			KUTeg_013714
OG0024681			KUTeg_013719
OG0024682			KUTeg_013721
OG0024683			KUTeg_013729
OG0024684			KUTeg_013741
OG0024685			KUTeg_013743
OG0024686			KUTeg_013746
OG0024687			KUTeg_013752
OG0024688			KUTeg_013757
OG0024689			KUTeg_013771
OG0024690			KUTeg_013773
OG0024691			KUTeg_013776
OG0024692			KUTeg_013777
OG0024693			KUTeg_013784
OG0024694			KUTeg_013801
OG0024695			KUTeg_013808
OG0024696			KUTeg_013823
OG0024697			KUTeg_013824
OG0024698			KUTeg_013836
OG0024699			KUTeg_013840
OG0024700			KUTeg_013845
OG0024701			KUTeg_013851
OG0024702			KUTeg_013853
OG0024703			KUTeg_013879
OG0024704			KUTeg_013880
OG0024705			KUTeg_013882
OG0024706			KUTeg_013888
OG0024707			KUTeg_013896
OG0024708			KUTeg_013898
OG0024709			KUTeg_013901
OG0024710			KUTeg_013923
OG0024711			KUTeg_013935
OG0024712			KUTeg_013936
OG0024713			KUTeg_013938
OG0024714			KUTeg_013940
OG0024715			KUTeg_013941
OG0024716			KUTeg_013962
OG0024717			KUTeg_013965
OG0024718			KUTeg_013968
OG0024719			KUTeg_013976
OG0024720			KUTeg_013991
OG0024721			KUTeg_013996
OG0024722			KUTeg_013999
OG0024723			KUTeg_014005
OG0024724			KUTeg_014007
OG0024725			KUTeg_014016
OG0024726			KUTeg_014020
OG0024727			KUTeg_014022
OG0024728			KUTeg_014028
OG0024729			KUTeg_014030
OG0024730			KUTeg_014035
OG0024731			KUTeg_014050
OG0024732			KUTeg_014052
OG0024733			KUTeg_014054
OG0024734			KUTeg_014055
OG0024735			KUTeg_014059
OG0024736			KUTeg_014066
OG0024737			KUTeg_014069
OG0024738			KUTeg_014071
OG0024739			KUTeg_014079
OG0024740			KUTeg_014080
OG0024741			KUTeg_014092
OG0024742			KUTeg_014102
OG0024743			KUTeg_014103
OG0024744			KUTeg_014105
OG0024745			KUTeg_014107
OG0024746			KUTeg_014128
OG0024747			KUTeg_014129
OG0024748			KUTeg_014136
OG0024749			KUTeg_014142
OG0024750			KUTeg_014143
OG0024751			KUTeg_014154
OG0024752			KUTeg_014161
OG0024753			KUTeg_014163
OG0024754			KUTeg_014164
OG0024755			KUTeg_014170
OG0024756			KUTeg_014178
OG0024757			KUTeg_014181
OG0024758			KUTeg_014188
OG0024759			KUTeg_014189
OG0024760			KUTeg_014193
OG0024761			KUTeg_014211
OG0024762			KUTeg_014213
OG0024763			KUTeg_014215
OG0024764			KUTeg_014237
OG0024765			KUTeg_014248
OG0024766			KUTeg_014253
OG0024767			KUTeg_014258
OG0024768			KUTeg_014284
OG0024769			KUTeg_014309
OG0024770			KUTeg_014318
OG0024771			KUTeg_014351
OG0024772			KUTeg_014354
OG0024773			KUTeg_014364
OG0024774			KUTeg_014370
OG0024775			KUTeg_014380
OG0024776			KUTeg_014391
OG0024777			KUTeg_014402
OG0024778			KUTeg_014405
OG0024779			KUTeg_014406
OG0024780			KUTeg_014409
OG0024781			KUTeg_014411
OG0024782			KUTeg_014421
OG0024783			KUTeg_014422
OG0024784			KUTeg_014423
OG0024785			KUTeg_014428
OG0024786			KUTeg_014429
OG0024787			KUTeg_014430
OG0024788			KUTeg_014431
OG0024789			KUTeg_014435
OG0024790			KUTeg_014439
OG0024791			KUTeg_014445
OG0024792			KUTeg_014449
OG0024793			KUTeg_014462
OG0024794			KUTeg_014463
OG0024795			KUTeg_012840
OG0024796			KUTeg_012831
OG0024797			KUTeg_012802
OG0024798			KUTeg_012796
OG0024799			KUTeg_011521
OG0024800			KUTeg_011528
OG0024801			KUTeg_011529
OG0024802			KUTeg_011530
OG0024803			KUTeg_011548
OG0024804			KUTeg_011561
OG0024805			KUTeg_011573
OG0024806			KUTeg_011587
OG0024807			KUTeg_011592
OG0024808			KUTeg_011606
OG0024809			KUTeg_011611
OG0024810			KUTeg_011612
OG0024811			KUTeg_011617
OG0024812			KUTeg_011624
OG0024813			KUTeg_011628
OG0024814			KUTeg_011634
OG0024815			KUTeg_011636
OG0024816			KUTeg_011637
OG0024817			KUTeg_011651
OG0024818			KUTeg_011655
OG0024819			KUTeg_011656
OG0024820			KUTeg_011662
OG0024821			KUTeg_011667
OG0024822			KUTeg_011676
OG0024823			KUTeg_011681
OG0024824			KUTeg_011688
OG0024825			KUTeg_011689
OG0024826			KUTeg_011691
OG0024827			KUTeg_011695
OG0024828			KUTeg_011706
OG0024829			KUTeg_011715
OG0024830			KUTeg_011716
OG0024831			KUTeg_011725
OG0024832			KUTeg_011727
OG0024833			KUTeg_011749
OG0024834			KUTeg_011754
OG0024835			KUTeg_011757
OG0024836			KUTeg_011768
OG0024837			KUTeg_011775
OG0024838			KUTeg_011776
OG0024839			KUTeg_011793
OG0024840			KUTeg_011808
OG0024841			KUTeg_011809
OG0024842			KUTeg_011810
OG0024843			KUTeg_011834
OG0024844			KUTeg_011835
OG0024845			KUTeg_011837
OG0024846			KUTeg_011846
OG0024847			KUTeg_011848
OG0024848			KUTeg_011850
OG0024849			KUTeg_011857
OG0024850			KUTeg_011865
OG0024851			KUTeg_011867
OG0024852			KUTeg_011882
OG0024853			KUTeg_011883
OG0024854			KUTeg_011888
OG0024855			KUTeg_011889
OG0024856			KUTeg_011920
OG0024857			KUTeg_011926
OG0024858			KUTeg_011944
OG0024859			KUTeg_011946
OG0024860			KUTeg_011950
OG0024861			KUTeg_011952
OG0024862			KUTeg_011956
OG0024863			KUTeg_011963
OG0024864			KUTeg_011986
OG0024865			KUTeg_011996
OG0024866			KUTeg_011998
OG0024867			KUTeg_012010
OG0024868			KUTeg_012022
OG0024869			KUTeg_012028
OG0024870			KUTeg_012033
OG0024871			KUTeg_012041
OG0024872			KUTeg_012054
OG0024873			KUTeg_012067
OG0024874			KUTeg_012074
OG0024875			KUTeg_012079
OG0024876			KUTeg_012082
OG0024877			KUTeg_012085
OG0024878			KUTeg_012095
OG0024879			KUTeg_012105
OG0024880			KUTeg_012107
OG0024881			KUTeg_012108
OG0024882			KUTeg_012109
OG0024883			KUTeg_012122
OG0024884			KUTeg_012132
OG0024885			KUTeg_012141
OG0024886			KUTeg_012150
OG0024887			KUTeg_012160
OG0024888			KUTeg_012164
OG0024889			KUTeg_012166
